first_name,last_name,position,player_match_position,madden_rating,year
Jabaal,Sheard,RE,,89,2019
Kevin,Zeitler,RG,,89,2019
Kevin,Byard,FS,,89,2019
Jurrell,Casey,RE,,89,2019
Brandon,Linder,C,,89,2019
Melvin,Gordon III,HB,,89,2019
Kareem,Hunt,HB,,89,2019
Golden,Tate III,WR,,89,2019
Kawann,Short,DT,,89,2019
Mike,Evans,WR,,89,2019
Keanu,Neal,SS,,89,2019
Matt,Ryan,QB,,89,2019
Larry,Fitzgerald,WR,,89,2019
Chandler,Jones,RE,,89,2019
Aqib,Talib,CB,,89,2019
Josh,Sitton,LG,,88,2019
Julian,Edelman,WR,,88,2019
Jordan,Poyer,FS,,88,2019
