fms_id,espn_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,defense_ast_tackles_pg,defense_fum_forced_pg,defense_fum_rec_pg,defense_fum_tds_pg,defense_fum_yds_pg,defense_int_pg,defense_int_td_pg,defense_int_yards_pg,defense_loss_tackles_pg,defense_pd_pg,defense_sacks_pg,defense_solo_tackes_pg,defense_tackles_pg,defense_ast_tackles_pg_cf_scaled,defense_fum_forced_pg_cf_scaled,defense_fum_rec_pg_cf_scaled,defense_fum_tds_pg_cf_scaled,defense_fum_yds_pg_cf_scaled,defense_int_pg_cf_scaled,defense_int_td_pg_cf_scaled,defense_int_yards_pg_cf_scaled,defense_loss_tackles_pg_cf_scaled,defense_pd_pg_cf_scaled,defense_sacks_pg_cf_scaled,defense_solo_tackes_pg_cf_scaled,defense_tackles_pg_cf_scaled,football_spending,coaches_salaries,ticket_sales,ann_rain_inch,ann_snow_inch,min_jan,min_feb,min_mar,min_apr,min_may,min_jun,min_jul,min_aug,min_sep,min_oct,min_nov,min_dec,max_jan,max_feb,max_mar,max_apr,max_may,max_jun,max_jul,max_aug,max_sep,max_oct,max_nov,max_dec,cb_college_weight_pounds_zscore,cb_college_height_inches_zscore,cb_hw_ratio_zscore,cb_forty_zscore,cb_vertical_zscore,cb_bench_zscore,cb_broad_zscore,cb_threecone_zscore,cb_shuttle_zscore,cb_defense_ast_tackles_pg_zscore,cb_defense_fum_forced_pg_zscore,cb_defense_fum_rec_pg_zscore,cb_defense_fum_tds_pg_zscore,cb_defense_fum_yds_pg_zscore,cb_defense_int_pg_zscore,cb_defense_int_td_pg_zscore,cb_defense_int_yards_pg_zscore,cb_defense_loss_tackles_pg_zscore,cb_defense_pd_pg_zscore,cb_defense_sacks_pg_zscore,cb_defense_solo_tackes_pg_zscore,cb_defense_tackles_pg_zscore,cb_defense_ast_tackles_pg_cf_scaled_zscore,cb_defense_fum_forced_pg_cf_scaled_zscore,cb_defense_fum_rec_pg_cf_scaled_zscore,cb_defense_fum_tds_pg_cf_scaled_zscore,cb_defense_fum_yds_pg_cf_scaled_zscore,cb_defense_int_pg_cf_scaled_zscore,cb_defense_int_td_pg_cf_scaled_zscore,cb_defense_int_yards_pg_cf_scaled_zscore,cb_defense_loss_tackles_pg_cf_scaled_zscore,cb_defense_pd_pg_cf_scaled_zscore,cb_defense_sacks_pg_cf_scaled_zscore,cb_defense_solo_tackes_pg_cf_scaled_zscore,cb_defense_tackles_pg_cf_scaled_zscore,cb_football_spending_zscore,cb_coaches_salaries_zscore,cb_ticket_sales_zscore,cb_ann_rain_inch_zscore,cb_ann_snow_inch_zscore,cb_min_jan_zscore,cb_min_feb_zscore,cb_min_mar_zscore,cb_min_apr_zscore,cb_min_may_zscore,cb_min_jun_zscore,cb_min_jul_zscore,cb_min_aug_zscore,cb_min_sep_zscore,cb_min_oct_zscore,cb_min_nov_zscore,cb_min_dec_zscore,cb_max_jan_zscore,cb_max_feb_zscore,cb_max_mar_zscore,cb_max_apr_zscore,cb_max_may_zscore,cb_max_jun_zscore,cb_max_jul_zscore,cb_max_aug_zscore,cb_max_sep_zscore,cb_max_oct_zscore,cb_max_nov_zscore,cb_max_dec_zscore,cb_max_madden_zscore,max_madden
4431,,Sojourn Shelton,Sojourn,Shelton,CB,DB,D,Wisconsin,2017,300.0,32.0,58.0,137.0,,,,,177,69,0.3898305084745763,4.51,35.0,10.0,120.0,6.92,4.02,0.5849056603773585,0.03773584905660377,0.018867924528301886,0.0,0.0,0.16981132075471697,0.0,1.0943396226415094,0.03773584905660377,0.5660377358490566,0.0,1.849056603773585,2.4339622641509435,0.5556603773584905,0.035849056603773584,0.017924528301886792,0.0,0.0,0.16132075471698112,0.0,1.0396226415094338,0.035849056603773584,0.5377358490566038,0.0,1.7566037735849056,2.3122641509433963,29061240.769230768,6059844.785714285,28858333.85714286,37.27,3.49,11.1,15.1,24.8,35.8,46.1,56.1,61.0,59.0,50.2,38.8,28.2,15.9,26.4,31.1,43.1,57.3,68.4,77.9,81.6,79.4,71.8,58.9,44.1,30.2,-1.8021372764265446,-1.4251348679661955,1.3584882136091088,0.15816402522723277,-0.33878054275782943,-1.0851824602077873,-0.33113811757840533,-0.05506309462954052,-0.9473886865094296,-0.36292972983766997,0.4887432017812761,0.17223300959550164,-0.3814730871971234,-0.2902412959939561,-0.06800643982578183,-0.7014973079376604,-0.584666774466401,-0.8199998546745412,1.0796797966451213,-0.5339054362841054,-0.07843402896142733,-0.17310162501507462,-0.2809832701015434,0.5552516325869841,0.23246734709051156,-0.37523124311402756,-0.2840815058959056,0.05319770100765479,-0.7046741446819111,-0.5482563199705062,-0.8018087964001782,1.205507523926151,-0.5527869859498546,0.03396557357926311,-0.06531733451484809,0.940466234263295,0.09279920233528487,0.5417747870151474,-0.3367840786922295,1.2253995339331578,-1.606776696247201,-1.4949034545485003,-1.3929482802854978,-1.2926108020475147,-1.205229232999872,-0.9923901105253724,-0.9074101725565398,-1.022757344554544,-1.1943133322394408,-1.1851557745538124,-1.3023640290277794,-1.5202508733477635,-1.7697189429048312,-1.7744627662842156,-1.726937009018308,-1.5702367809920088,-1.368014641686426,-1.156001182574501,-1.3339921573926206,-1.552456923949601,-1.6802007828290813,-1.6614908841714116,-1.6898698641657928,-1.72435381418169,,
4598,,Teez Tabor,Teez,Tabor,CB,DB,D,Florida,2017,53.0,9.0,15.0,30.0,DET,,,,199,72,0.36180904522613067,4.62,31.0,9.0,120.0,,,1.054054054054054,0.02702702702702703,0.08108108108108109,0.0,0.0,0.21621621621621623,0.08108108108108109,3.4864864864864864,0.2972972972972973,0.7567567567567568,0.10810810810810811,1.7567567567567568,2.810810810810811,1.054054054054054,0.02702702702702703,0.08108108108108109,0.0,0.0,0.21621621621621623,0.08108108108108109,3.4864864864864864,0.2972972972972973,0.7567567567567568,0.10810810810810811,1.7567567567567568,2.810810810810811,28016247.14285714,7920708.214285715,23576532.07142857,47.33,0.0,41.5,42.4,48.6,53.4,61.4,68.4,69.7,70.6,67.0,58.4,50.4,44.2,66.9,69.9,75.2,80.8,87.5,90.7,91.8,91.3,88.8,82.3,75.8,68.4,0.6489503115864718,0.4931344162333336,-0.4993555839783026,1.3319813415656356,-1.7368971892507783,-1.3278676738843564,-0.33113811757840533,,,0.5329824060592191,0.20285231726959496,2.121783775657876,-0.3814730871971234,-0.2902412959939561,0.3750466867614738,2.2336960833986206,0.5181945150818479,1.382926226513003,1.7115559769892188,2.0922563839880675,-0.15716862738731185,0.05822365157523576,0.7886937112097828,0.2924057657874149,2.57843068839594,-0.37523124311402756,-0.2840815058959056,0.6477495669864705,2.6482752535106817,0.7412009470538318,1.7087328321904154,2.022058583521719,2.5059447841418465,0.034111293455388644,0.27652426296239424,0.8226064454592624,0.8507333843616154,0.17782406178697285,0.3249869384945686,-0.6514607752119363,0.9989336508646556,0.8423206003513659,0.9436545332867784,0.8164963191901312,0.8042777513926688,0.7672896274400095,0.4464696931797977,0.7016406111127473,0.9806310644805148,1.054884582040808,1.0824063964525594,1.1029317988159382,1.3726656065482605,1.3516099138349549,1.3673251994349849,1.3907678647249522,1.4544425437540658,1.0341440477026438,0.6886182981307621,0.7001947449120715,1.1708802508702107,1.3349764080430804,1.470570124097601,1.4214485569825874,-0.12158240193837387,74.0
4783,,TreDavious White,TreDavious,White,CB,DB,D,LSU,2017,27.0,5.0,8.0,16.0,BUF,,,,192,71,0.3697916666666667,4.47,32.0,16.0,119.0,6.9,4.32,1.1666666666666667,0.020833333333333332,0.020833333333333332,0.0,0.0,0.125,0.020833333333333332,1.2708333333333333,0.22916666666666666,0.7083333333333334,0.03125,2.3125,3.4791666666666665,1.1666666666666667,0.020833333333333332,0.020833333333333332,0.0,0.0,0.125,0.020833333333333332,1.2708333333333333,0.22916666666666666,0.7083333333333334,0.03125,2.3125,3.4791666666666665,,,,61.77,0.02,37.2,40.6,47.1,53.3,61.7,68.1,70.5,70.4,65.2,54.3,46.1,39.0,60.6,64.6,72.0,78.5,85.5,90.5,92.0,92.3,88.9,80.8,71.4,62.7,-0.13094119369039708,-0.1462886784998428,0.029898138437881024,-0.2686786352594583,-1.387368027627541,0.3709288218516281,-0.5117589089848088,-0.14974301318734748,1.1163497261416815,0.7480337792591067,0.03750074418396975,0.23382230121461692,-0.3814730871971234,-0.2902412959939561,-0.4958448299230902,0.05268432733624508,-0.5032971544348466,0.8046941964435971,1.5511230653354533,0.2252194648883195,0.31689739220942453,0.46848821166694216,1.0303884299624488,0.10786922876411417,0.34051551739891994,-0.37523124311402756,-0.2840815058959056,-0.3401785800359228,0.15684757568701885,-0.4264120631279895,1.0545123871546782,1.8415269707143558,0.3313776663422776,0.5634691017885812,0.7347999908747943,,,,1.2748848995459972,-0.6407051287411908,0.6303627793981761,0.6882179154129134,0.7963896500784416,0.8045127560012807,0.8436798491258564,0.7243706094408523,0.5709643934773915,0.6719096118771061,0.7476013076890914,0.5863047115286679,0.6204914041297913,0.6209335693017596,0.8838502321888905,0.9245948312413561,1.0588629232028806,1.1009674100377607,1.158897288734119,0.9999230284795628,0.7282773266704369,0.8894932044802794,1.1876513157743256,1.1428951713626643,1.031897065789749,0.952048726730326,,
4803,,Treston DeCoud,Treston,DeCoud,CB,DB,D,Oregon State,2017,169.0,21.0,35.0,79.0,HOU,,,,206,74,0.3592233009708738,4.62,31.0,11.0,116.0,,,1.4090909090909092,0.0,0.0,0.045454545454545456,0.0,0.09090909090909091,0.0,0.5909090909090909,0.25,0.6818181818181818,0.045454545454545456,3.5,4.909090909090909,1.2681818181818183,0.0,0.0,0.04090909090909091,0.0,0.08181818181818182,0.0,0.5318181818181819,0.225,0.6136363636363636,0.04090909090909091,3.15,4.418181818181818,13996232.357142856,4283540.785714285,10461377.07142857,89.75,1.6,34.2,34.7,37.3,39.6,44.1,48.5,51.8,51.1,47.7,41.7,37.9,33.4,47.1,50.9,56.1,60.8,67.2,73.2,81.7,82.6,77.0,64.7,52.6,45.8,1.4288418168633406,1.7719806056996863,-0.6707923460125885,1.3319813415656356,-1.7368971892507783,-0.8424972465312179,-1.0536212832040188,,,1.2109807353839552,-0.5186818198313148,-0.4190241899480052,3.863618528599516,-0.2902412959939561,-0.8213295381789373,-0.7014973079376604,-0.8167654193347024,0.981508949440027,1.463275022801996,0.5702762381485127,1.3298712881866455,1.3462350513821773,1.2482652327943975,-0.512844577586988,-0.4333429996748157,3.9641785134571395,-0.2840815058959056,-0.8078644301078032,-0.7046741446819111,-0.8158609732169123,1.0145022111772861,1.4884788906999564,0.6046649225053004,1.3612064919758058,1.3786603660193006,-0.7586433726931243,-0.6306937196056123,-0.7258959881854067,3.115476655101327,0.20899094244770564,0.37322031093319025,0.18310355922576294,-0.16574092021602538,-0.8372354008712043,-1.4679098845544525,-2.0796718998373156,-2.3390992259788734,-2.197131814362441,-1.5179657722275293,-0.8537212319964443,-0.2603697440206044,0.10185855290187512,-0.16361128429547325,-0.17919887282134034,-0.4738090118253857,-1.1292360890767166,-1.5453417946983947,-1.9601951343168906,-1.3141626431227817,-0.9467018533313379,-0.8081054078151797,-0.9187767690071352,-0.8424332742528953,-0.43968059454392266,-0.5510381414820313,70.0
4996,,William Likely,William,Likely,CB,DB,D,Maryland,2017,300.0,33.0,59.0,139.0,,,,,180,67,0.37222222222222223,,,15.0,,,,1.2790697674418605,0.11627906976744186,0.023255813953488372,0.0,0.0,0.16279069767441862,0.046511627906976744,3.953488372093023,0.38372093023255816,0.6744186046511628,0.046511627906976744,4.046511627906977,5.325581395348837,1.1511627906976745,0.10465116279069768,0.020930232558139535,0.0,0.0,0.14651162790697675,0.04186046511627907,3.558139534883721,0.3453488372093024,0.6069767441860465,0.04186046511627907,3.641860465116279,4.793023255813953,14713399.92857143,5043101.714285715,14109439.92857143,41.84,0.8,26.2,28.5,35.0,44.5,54.2,64.1,69.4,66.9,59.6,47.0,38.0,30.2,43.4,47.4,55.5,67.0,76.4,84.8,88.7,87.4,80.4,69.1,58.7,46.9,-1.467898059879315,-2.7039810574325482,0.19104577457465494,,,0.1282436081750589,,,,0.9626850568809477,2.585592956067948,0.3097346839079451,-0.3814730871971234,-0.2902412959939561,-0.13503619984102702,0.9822570405808263,0.7334983116696757,2.1164129454171117,1.4387592900019615,0.5959548817399689,1.796062456959516,1.60189419557892,0.9971132500783609,2.605159658967386,0.3441148593387978,-0.37523124311402756,-0.2840815058959056,-0.10719431935139968,1.0263834515942645,0.7789609328208891,2.170144968477777,1.4636505792124321,0.6315824087484434,1.8297145323079074,1.63568023227397,-0.6777575027964868,-0.3213227135141525,-0.47452057191624897,-0.03615847744534391,-0.22123491638211534,-0.31249293830677227,-0.3476945777844634,-0.3915470744688081,-0.25004080461754175,-0.1413725942038206,0.15211703611877705,0.39978418056820025,0.15161712525335413,0.022619842115772535,-0.24799603352953212,-0.24962753489681896,-0.194755742183773,-0.4506933295541509,-0.46118996510013144,-0.5316456886189053,-0.34803486339819895,-0.18583362160663858,0.02462398062177114,0.07390335576581383,-0.038069247403937787,-0.23788920107532036,-0.3553384747445822,-0.23427289796246284,-0.3490946623899774,,
231,,Anthony Brown,Anthony,Brown,CB,DB,D,Purdue,2016,189.0,21.0,30.0,84.0,DAL,,,,192,71,0.3697916666666667,4.33,35.0,19.0,115.0,7.03,4.19,1.4444444444444444,0.027777777777777776,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2638888888888889,0.5277777777777778,0.041666666666666664,3.8055555555555554,5.25,1.3722222222222222,0.026388888888888885,0.05277777777777777,0.0,0.0,0.10555555555555554,0.0,0.10555555555555554,0.25069444444444444,0.5013888888888889,0.03958333333333333,3.6152777777777776,4.9875,17215096.714285713,4346795.428571428,15304331.92857143,39.35,2.34,15.0,17.9,25.4,37.1,47.0,58.5,62.5,60.5,53.4,41.0,31.7,20.1,38.0,42.5,54.6,68.1,77.2,87.2,90.5,88.5,81.6,68.1,54.7,40.1,-0.13094119369039708,-0.1462886784998428,0.029898138437881024,-1.7626279469628723,-0.33878054275782943,1.0989844628813357,-1.2342420746104223,0.46567645743841035,0.22206308065953614,1.278493833152162,0.22289493218906462,1.3218997864856539,-0.3814730871971234,-0.2902412959939561,-0.6284497110643613,-0.7014973079376604,-1.0379686517617128,1.0993854514376469,0.9529197280838165,0.4782610986124611,1.5905195421223046,1.5554991985990545,1.4715618565923148,0.27339291045774133,1.5270985769119811,-0.37523124311402756,-0.2840815058959056,-0.5507739628168281,-0.7046741446819111,-1.0404944125574562,1.2612316297045378,1.0699992331895551,0.5671549069535129,1.8043939309687083,1.7690283143219196,-0.39560319355040124,-0.6049299503481866,-0.3921846896524407,-0.1999566715601679,0.6069498618652899,-1.2724914872427193,-1.2551881668664628,-1.3340423270021633,-1.1368244805924608,-1.0870229398003108,-0.6490379665321274,-0.6739826094985506,-0.7997748502872217,-0.7800382090546878,-0.9337226733033954,-0.9263867096952936,-1.13094461104785,-0.8696779361478963,-0.8559774942904389,-0.6184007038091844,-0.2094346459391079,-0.06761551959866023,0.43527621129873684,0.4308346126228807,0.17015905812108983,-0.036636422225960474,-0.4833926325315263,-0.6330665873332382,-0.9090804247961836,0.4152372724911979,79.0
321,,Artie Burns,Artie,Burns,CB,DB,D,Miami,2016,25.0,5.0,7.0,13.0,PIT,,,,193,72,0.37305699481865284,4.46,31.5,,,,,0.8235294117647058,0.029411764705882353,0.029411764705882353,0.0,0.0,0.20588235294117646,0.0,1.088235294117647,0.08823529411764706,0.4117647058823529,0.058823529411764705,1.911764705882353,2.735294117647059,0.7411764705882353,0.026470588235294117,0.026470588235294117,0.0,0.0,0.18529411764705883,0.0,0.9794117647058823,0.07941176470588236,0.37058823529411766,0.052941176470588235,1.7205882352941178,2.461764705882353,7016763.071428572,1662230.0714285714,1357278.7142857143,51.73,0.0,59.9,62.3,64.9,68.3,72.9,76.0,77.3,77.4,76.5,73.5,68.1,63.0,76.4,78.1,80.3,83.2,87.0,89.5,90.9,91.0,89.3,86.2,81.7,77.9,-0.019528121507987255,0.4931344162333336,0.2463918168895786,-0.37538930038112867,-1.5621326084391596,,,,,0.09275959503827333,0.26651709407261637,0.5026414446345202,-0.3814730871971234,-0.2902412959939561,0.2763835955466646,-0.7014973079376604,-0.5874810781069527,-0.39140560323813395,0.5685537828814072,0.8950355541581062,-0.024942095906727375,0.01186837148161902,0.11718047849649431,0.2758270822473536,0.5499125279012249,-0.37523124311402756,-0.2840815058959056,0.3128440774947834,-0.7046741446819111,-0.5799864682611948,-0.38350040826806436,0.5823498420418229,0.9450919544038753,-0.00034002823838603637,0.03719164335626713,-1.5458240360174826,-1.6983599231347104,-1.3532279733789176,0.614429530504699,-0.6514607752119363,2.5760741241165683,2.5460113949487044,2.543932930817371,2.6020472343288197,2.314691497831508,1.8545714167519516,1.6291693460069416,1.71249458512461,2.210510336435252,2.7806299588050307,2.983777411362559,2.8455407824441212,2.1097681551854053,2.0122747586024077,1.8589369521799,1.6931683391811532,1.3805562299990792,0.8288179323641609,0.5101526697022302,0.6434052070416096,1.254735575390778,1.8343876234121632,2.058790815919495,2.2037816074030228,0.6299651422630266,81.0
561,,Brandon Williams,Brandon,Williams,CB,DB,D,Texas A&M,2016,92.0,14.0,19.0,53.0,ARI,,,,197,71,0.3604060913705584,4.37,30.5,18.0,118.0,6.85,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,23239496.230769232,7619112.769230769,37743178.85714286,41.68,0.0,41.2,44.4,51.0,58.1,66.6,72.7,74.6,74.5,69.4,60.3,50.5,42.2,61.0,64.8,71.7,78.9,85.8,91.7,94.8,96.2,90.5,81.4,71.0,62.3,0.4261241672216521,-0.1462886784998428,-0.5923724652084739,-1.3357852864761812,-1.9116617700623968,0.8562992492047665,-0.6923797003912121,-0.38644280958187327,0.22206308065953614,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283859758915491,0.7278928290361375,1.1539987803569605,-0.0466836626093489,-0.6514607752119363,0.9732194040181572,1.0135458058385356,1.179278346420117,1.3797237890660936,1.4872474454345774,1.38246221876124,1.2089997325025608,1.281395096207786,1.2913374068690806,1.2720313513025312,1.0931486055763449,0.9175478643874081,0.9148861289736122,0.9407086079430015,1.0299445848061213,1.1513674891137946,1.2032290769871106,1.2052491438180457,1.2835037262258746,1.6277571967962914,1.4559883542401404,1.2197276660348317,0.9920176968526708,0.9191083877652546,1.4888766213503415,89.0
611,,Briean Boddy-Calhoun,Briean,Boddy-Calhoun,CB,DB,D,Minnesota,2016,300.0,24.0,38.0,103.0,,,,,193,69,0.35751295336787564,4.47,35.0,10.0,123.0,7.16,4.22,0.96,0.08,0.08,0.0,0.0,0.4,0.08,6.76,0.14,0.6,0.02,3.2,4.16,0.9119999999999999,0.076,0.076,0.0,0.0,0.38,0.076,6.422,0.133,0.57,0.019,3.04,3.952,,,,31.16,3.78,7.5,12.7,24.4,38.0,50.1,59.8,65.2,63.3,54.2,41.0,27.1,12.1,24.5,29.3,42.1,59.0,71.5,81.4,86.1,83.5,74.0,58.9,41.1,26.9,-0.019528121507987255,-1.4251348679661955,-0.7841896606986757,-0.2686786352594583,-0.33878054275782943,-1.0851824602077873,0.2107242566408048,1.081095928064168,0.4284369219246424,0.3533714991626733,1.6170592259873782,2.087906336116464,-0.3814730871971234,-0.2902412959939561,2.1297318166740764,2.1945601715141367,2.0273958895594535,0.04792705361887763,1.1922010629844713,-0.04806549953375343,1.073962093413453,0.8864119652309591,0.48381032518642014,1.7515193879818327,2.389692870610172,-0.37523124311402756,-0.2840815058959056,2.421629439862234,2.4381570912239456,2.2881686053559003,0.13107752559646665,1.325794335429321,-0.015214877356238214,1.2564290437124093,1.0590105713852358,,,,-0.7387145871426609,1.3813564077589675,-1.9153476584051838,-1.7003737011331042,-1.432218915807721,-1.0289724118928087,-0.6798679298907109,-0.4630555552024534,-0.25381299599416973,-0.38354086098822054,-0.6764694282584989,-0.9337226733033954,-1.4205283293894175,-1.8724803487619703,-1.91713945263226,-1.9194867565990226,-1.8233314703408403,-1.3560364449188664,-0.9099194964055093,-0.5571333461705941,-0.4416640152499519,-0.7763332397199497,-1.311237354938584,-1.6614908841714116,-1.9889651311938743,-1.9961116106435257,0.5226012073771122,80.0
1140,,D.J. White,D.J.,White,CB,DB,D,Georgia Tech,2016,178.0,20.0,29.0,82.0,KAN,,,,193,71,0.36787564766839376,4.49,33.0,17.0,132.0,7.18,4.33,0.7837837837837838,0.10810810810810811,0.0,0.0,0.0,0.1891891891891892,0.02702702702702703,1.2972972972972974,0.0945945945945946,0.5675675675675675,0.0,3.3783783783783785,4.162162162162162,0.7054054054054054,0.0972972972972973,0.0,0.0,0.0,0.17027027027027028,0.024324324324324326,1.1675675675675676,0.08513513513513514,0.5108108108108108,0.0,3.040540540540541,3.7459459459459463,18297901.214285713,5157783.928571428,11777331.857142856,51.17,0.04,7.0,5.3,13.4,27.4,38.3,48.1,52.4,50.4,43.1,33.4,25.6,15.6,27.5,30.1,40.1,53.9,67.3,76.3,80.3,78.3,70.5,57.0,43.5,31.6,-0.019528121507987255,-0.1462886784998428,-0.09713534230650739,-0.05525730501610801,-1.0378388660043039,0.6136140355281974,1.8363113792984354,1.1757758466219752,1.1851410065633836,0.016859110379489617,2.367454728572324,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.11700475589197337,0.27690048917443333,-0.4910963644812799,-0.33743353237117923,1.0847483221559027,-0.5339054362841054,1.2261243173326486,0.8877391900925868,0.04040686195152985,2.3860566585608622,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,0.15012650033815392,0.3012106747758667,-0.48083143442845855,-0.3285420743340949,1.105125926844321,-0.5527869859498546,1.2569439206080526,0.9177242030777393,-0.27347889875549,-0.2746123698408719,-0.6352180873365715,0.5775913824306828,-0.6299494822704452,-1.9582047364826816,-2.333906961435632,-2.5121613926688573,-2.2992301099109365,-2.2296837740627367,-2.136897257169523,-2.2457282007556776,-2.3011903116871917,-2.1134862618056127,-1.8023097503502892,-1.5816614662461972,-1.5480584635120427,-1.6843702267468459,-1.8550316497924417,-2.0161203929859055,-1.9986374531382922,-1.5305645319473982,-1.4297693363591455,-1.591775842900502,-1.7606852294746314,-1.898224626582556,-1.9047937839666051,-1.7496889175714092,-1.6090626278039415,-0.6584020763679457,69.0
1307,,Daryl Worley,Daryl,Worley,CB,DB,D,West Virginia,2016,77.0,12.0,17.0,47.0,CAR,,,,204,73,0.35784313725490197,4.64,35.5,14.0,123.0,6.98,4.15,0.5454545454545454,0.06060606060606061,0.030303030303030304,0.0,0.0,0.30303030303030304,0.0,1.5151515151515151,0.2727272727272727,0.6363636363636364,0.0,3.787878787878788,4.333333333333333,0.46363636363636357,0.051515151515151514,0.025757575757575757,0.0,0.0,0.25757575757575757,0.0,1.2878787878787878,0.23181818181818178,0.5409090909090909,0.0,3.2196969696969697,3.683333333333333,16997914.285714287,5323376.642857143,17691833.07142857,43.37,8.9,21.3,22.6,29.3,39.3,49.4,58.7,63.2,61.5,54.5,43.2,33.5,25.4,38.7,42.6,51.6,63.7,71.7,79.6,83.0,81.9,75.9,65.4,53.9,42.4,1.206015672498521,1.13255751096651,-0.7622982240832381,1.5454026718089764,-0.16401596194621082,-0.11444160550151032,0.2107242566408048,0.22897666104388875,-0.05310204102727826,-0.4382677958108175,1.0993038209404222,0.5305707062885362,-0.3814730871971234,-0.2902412959939561,1.2039086465241113,-0.7014973079376604,-0.39065814002793464,1.1743977708906777,1.3126783784589267,-0.5339054362841054,1.575440717514457,0.9928111583047844,-0.47848972696328435,1.0220113799357373,0.5234275305254393,-0.37523124311402756,-0.2840815058959056,1.0956990298338853,-0.7046741446819111,-0.4174293870880092,1.0799734082312002,1.2173379652488976,-0.5527869859498546,1.42759440685344,0.8747922225016151,-0.4200981517179481,-0.20716605619709486,-0.22767022892879923,0.06448860568545108,4.134801904269822,-0.7324923034662489,-0.8528089339716138,-0.9511536306604875,-0.8731860904377556,-0.7718061579348143,-0.6204252878660232,-0.5650497467381552,-0.6511198541090069,-0.6376311354599286,-0.6822895720529786,-0.733026945467158,-0.6396771848122453,-0.8153651167746327,-0.8479206059396163,-0.9075840877767819,-0.7638355157754739,-0.8803649709035142,-0.8651225191783196,-1.0563789576149003,-1.0792107750290814,-0.9925871217604271,-0.829138858556274,-0.7128253252073936,-0.7196734757470258,-0.014218467052459521,75.0
1388,,De'Vante Harris,De'Vante,Harris,CB,DB,D,Texas A&M,2016,300.0,25.0,39.0,111.0,,,,,176,71,0.4034090909090909,4.56,38.5,,124.0,6.82,4.06,1.0888888888888888,0.0,0.022222222222222223,0.0,0.0,0.1111111111111111,0.022222222222222223,1.5555555555555556,0.16666666666666666,0.4666666666666667,0.0,2.577777777777778,3.6666666666666665,1.0888888888888888,0.0,0.022222222222222223,0.0,0.0,0.1111111111111111,0.022222222222222223,1.5555555555555556,0.16666666666666666,0.4666666666666667,0.0,2.577777777777778,3.6666666666666665,23239496.230769232,7619112.769230769,37743178.85714286,41.68,0.0,41.2,44.4,51.0,58.1,66.6,72.7,74.6,74.5,69.4,60.3,50.5,42.2,61.0,64.8,71.7,78.9,85.8,91.7,94.8,96.2,90.5,81.4,71.0,62.3,-1.9135503486089545,-0.1462886784998428,2.258758300589369,0.6917173508355943,0.8845715229235008,,0.3913450480472082,-0.5284626874185837,-0.6722235648226152,0.599504964169051,-0.5186818198313148,0.2773454006254585,-0.3814730871971234,-0.2902412959939561,-0.6284497110643613,0.10296310302117219,-0.37203049940250216,0.27424993745430765,0.7504509062448009,-0.5339054362841054,0.5431874672172016,0.5835834926362247,0.8634579442106074,-0.512844577586988,0.3921060852038357,-0.37523124311402756,-0.2840815058959056,-0.4906038534508551,0.2142823570449476,-0.2763681040898003,0.4543597474937953,0.9405482705176087,-0.5527869859498546,0.81615208939349,0.8633642852259563,0.283859758915491,0.7278928290361375,1.1539987803569605,-0.0466836626093489,-0.6514607752119363,0.9732194040181572,1.0135458058385356,1.179278346420117,1.3797237890660936,1.4872474454345774,1.38246221876124,1.2089997325025608,1.281395096207786,1.2913374068690806,1.2720313513025312,1.0931486055763449,0.9175478643874081,0.9148861289736122,0.9407086079430015,1.0299445848061213,1.1513674891137946,1.2032290769871106,1.2052491438180457,1.2835037262258746,1.6277571967962914,1.4559883542401404,1.2197276660348317,0.9920176968526708,0.9191083877652546,-0.76576601125386,68.0
