fms_id,espn_id,fms_college_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches
1023,,26,Connor Wujciak,Connor,Wujciak,DT,DL,D,Boston College,2016,300.0,22.0,40.0,106.0,,,,,291,74
1035,,20,Corey Coleman,Corey,Coleman,WR,WR,O,Baylor,2016,15.0,1.0,1.0,7.0,CLE,,,,194,71
1064,,301,Cory Littleton,Cory,Littleton,OLB,LB,D,Washington,2016,300.0,18.0,29.0,107.0,,,,,238,75
1095,,226,Curt Maggitt,Curt,Maggitt,OLB,LB,D,Tennessee,2016,300.0,19.0,30.0,108.0,,,,,247,75
1122,,10,D.J. Foster,D.J.,Foster,WR,WR,O,Arizona State,2016,300.0,30.0,30.0,99.0,,,,,193,70
1133,,3,D.J. Pettway,D.J.,Pettway,DE,DL,D,Alabama,2016,300.0,19.0,41.0,109.0,,,,,265,74
1134,,48,D.J. Reader,D.J.,Reader,DT,DL,D,Clemson,2016,166.0,20.0,35.0,81.0,HOU,,,,327,75
1140,,83,D.J. White,D.J.,White,CB,DB,D,Georgia Tech,2016,178.0,20.0,29.0,82.0,KAN,,,,193,71
1155,,299,Dadi Nicolas,Dadi,Nicolas,DE,DL,D,Virginia Tech,2016,203.0,16.0,37.0,87.0,KAN,,,,235,75
1160,,134,Dak Prescott,Dak,Prescott,QB,QB,O,Mississippi State,2016,135.0,8.0,8.0,51.0,DAL,,,,226,74
1207,,169,Dan Vitale,Dan,Vitale,FB,RB,O,Northwestern,2016,197.0,2.0,15.0,76.0,TAM,,,,239,73
1219,,29,Daniel Lasco,Daniel,Lasco,RB,RB,O,California,2016,237.0,15.0,17.0,85.0,NOR,,,,209,72
1246,,25,Darian Thompson,Darian,Thompson,S,DB,D,Boise State,2016,71.0,5.0,15.0,43.0,NYG,,,,208,74
1252,,95,Darius Latham,Darius,Latham,DT,DL,D,Indiana,2016,300.0,23.0,42.0,110.0,,,,,311,76
1273,,198,Darrell Greene,Darrell,Greene,OG,OL,O,San Diego State,2016,300.0,6.0,28.0,100.0,,,,,321,75
1292,,176,Darron Lee,Darron,Lee,OLB,LB,D,Ohio State,2016,20.0,2.0,2.0,11.0,NYJ,,,,232,73
1307,,308,Daryl Worley,Daryl,Worley,CB,DB,D,West Virginia,2016,77.0,12.0,17.0,47.0,CAR,,,,204,73
1336,,146,David Grinnage,David,Grinnage,TE,TE,O,NC State,2016,300.0,10.0,10.0,101.0,,,,,248,77
1348,,258,David Morgan,David,Morgan,TE,TE,O,UT San Antonio,2016,188.0,6.0,6.0,73.0,MIN,,,,262,76
1387,,134,De'Runnya Wilson,De'Runnya,Wilson,WR,WR,O,Mississippi State,2016,300.0,31.0,31.0,102.0,,,,,224,77
1388,,232,De'Vante Harris,De'Vante,Harris,CB,DB,D,Texas A&M,2016,300.0,25.0,39.0,111.0,,,,,176,71
1390,,132,De'Vondre Campbell,De'Vondre,Campbell,OLB,LB,D,Minnesota,2016,115.0,11.0,15.0,64.0,ATL,,,,232,76
1427,,169,Dean Lowry,Dean,Lowry,DE,DL,D,Northwestern,2016,137.0,14.0,31.0,74.0,GNB,,,,296,78
1431,,54,Deandre Elliott,Deandre,Elliott,CB,DB,D,Colorado State,2016,300.0,26.0,40.0,112.0,,,,,188,73
1432,,238,Deandre Washington,Deandre,Washington,RB,RB,O,Texas Tech,2016,143.0,8.0,8.0,55.0,OAK,,,,204,68
1442,,181,Deforest Buckner,Deforest,Buckner,DE,DL,D,Oregon,2016,7.0,2.0,2.0,3.0,SFO,,,,291,79
1446,,110,Deion Jones,Deion,Jones,OLB,LB,D,LSU,2016,52.0,5.0,6.0,30.0,ATL,,,,222,73
1454,,89,Demarcus Ayers,Demarcus,Ayers,WR,WR,O,Houston,2016,229.0,22.0,22.0,83.0,PIT,,,,182,69
1459,,70,Demarcus Robinson,Demarcus,Robinson,WR,WR,O,Florida,2016,126.0,14.0,14.0,47.0,KAN,,,,203,73
1480,,11,Denver Kirkland,Denver,Kirkland,OT,OL,O,Arkansas,2016,300.0,18.0,29.0,103.0,,,,,335,76
1484,,126,Deon Bush,Deon,Bush,S,DB,D,Miami,2016,124.0,7.0,24.0,68.0,CHI,,,,199,72
1520,,3,Derrick Henry,Derrick,Henry,RB,RB,O,Alabama,2016,45.0,2.0,2.0,17.0,TEN,,,,247,75
1523,,234,Derrick Kindred,Derrick,Kindred,S,DB,D,Texas Christian,2016,129.0,8.0,25.0,70.0,CLE,,,,207,70
1549,,177,Devante Bond,Devante,Bond,OLB,LB,D,Oklahoma,2016,183.0,13.0,19.0,83.0,TAM,,,,235,73
1552,,103,Devaunte Sigler,Devaunte,Sigler,DT,DL,D,Jacksonville State,2016,300.0,24.0,43.0,113.0,,,,,298,75
1567,,218,Devon Cajuste,Devon,Cajuste,WR,WR,O,Stanford,2016,300.0,32.0,32.0,104.0,,,,,234,76
1569,,122,Devon Johnson,Devon,Johnson,RB,RB,O,Marshall,2016,300.0,18.0,20.0,105.0,,,,,238,72
1575,,290,Devontae Booker,Devontae,Booker,RB,RB,O,Utah,2016,136.0,7.0,7.0,52.0,DEN,,,,219,71
1602,,3,Dominick Jackson,Dominick,Jackson,OT,OL,O,Alabama,2016,300.0,19.0,30.0,106.0,,,,,313,77
1604,,177,Dominique Alexander,Dominique,Alexander,ILB,LB,D,Oklahoma,2016,300.0,12.0,31.0,114.0,,,,,232,72
1611,,305,Dominique Robertson,Dominique,Robertson,OT,OL,O,West Georgia,2016,300.0,20.0,31.0,107.0,,,,,324,77
1671,,100,Drew Ott,Drew,Ott,DE,DL,D,Iowa,2016,300.0,20.0,44.0,115.0,,,,,273,76
1688,4371974.0,15,Duke Williams,Duke,Williams,WR,WR,O,Auburn,2016,300.0,33.0,33.0,108.0,,Cottondale,AL        ,USA,229,74
1750,,176,Eli Apple,Eli,Apple,CB,DB,D,Ohio State,2016,10.0,2.0,2.0,5.0,NYG,,,,199,73
1758,,173,Elijah Shumate,Elijah,Shumate,S,DB,D,Notre Dame,2016,300.0,15.0,41.0,116.0,,,,,216,72
1769,,178,Emmanuel Ogbah,Emmanuel,Ogbah,DE,DL,D,Oklahoma State,2016,32.0,4.0,8.0,17.0,CLE,,,,273,76
1791,,132,Eric Murray,Eric,Murray,CB,DB,D,Minnesota,2016,106.0,16.0,22.0,61.0,KAN,,,,199,71
1799,,177,Eric Striker,Eric,Striker,OLB,LB,D,Oklahoma,2016,300.0,20.0,32.0,117.0,,,,,227,71
1820,,136,Evan Boehm,Evan,Boehm,C,OL,O,Missouri,2016,128.0,4.0,18.0,48.0,ARI,,,,302,74
1829,,176,Ezekiel Elliott,Ezekiel,Elliott,RB,RB,O,Ohio State,2016,4.0,1.0,1.0,3.0,DAL,,,,225,72
1924,,92,Geronimo Allison,Geronimo,Allison,WR,WR,O,Illinois,2016,300.0,34.0,34.0,109.0,,,,,196,75
1932,,290,Gionni Paul,Gionni,Paul,ILB,LB,D,Utah,2016,300.0,13.0,33.0,118.0,,,,,231,70
1933,,75,Giorgio Newberry,Giorgio,Newberry,DE,DL,D,Florida State,2016,300.0,21.0,45.0,119.0,,,,,285,77
1938,,106,Glenn Gronkowski,Glenn,Gronkowski,FB,RB,O,Kansas State,2016,300.0,3.0,21.0,110.0,,,,,239,74
1945,,128,Graham Glasgow,Graham,Glasgow,C,OL,O,Michigan,2016,95.0,3.0,13.0,35.0,DET,,,,307,78
1999,,230,Hassan Ridgeway,Hassan,Ridgeway,DT,DL,D,Texas,2016,116.0,15.0,28.0,65.0,IND,,,,303,75
2022,,11,Hunter Henry,Hunter,Henry,TE,TE,O,Arkansas,2016,35.0,1.0,1.0,15.0,SDG,,,,250,77
2024,,291,Hunter Sharp,Hunter,Sharp,WR,WR,O,Utah State,2016,300.0,35.0,35.0,111.0,,,,,198,71
2046,,182,Isaac Seumalo,Isaac,Seumalo,OG,OL,O,Oregon State,2016,79.0,2.0,11.0,26.0,PHI,,,,303,76
2092,4046705.0,129,Jack Allen,Jack,Allen,C,OL,O,Michigan State,2016,300.0,6.0,32.0,112.0,,Hinsdale,IL        ,USA,294,73
2095,,129,Jack Conklin,Jack,Conklin,OT,OL,O,Michigan State,2016,8.0,2.0,2.0,5.0,TEN,,,,308,78
2107,,146,Jacoby Brissett,Jacoby,Brissett,QB,QB,O,NC State,2016,91.0,5.0,5.0,32.0,NWE,,,,231,76
2136,,70,Jake McGee,Jake,McGee,TE,TE,O,Florida,2016,300.0,11.0,11.0,113.0,,,,,250,77
2147,,110,Jalen Mills,Jalen,Mills,S,DB,D,LSU,2016,233.0,12.0,35.0,95.0,PHI,,,,191,72
2150,,75,Jalen Ramsey,Jalen,Ramsey,CB,DB,D,Florida State,2016,5.0,1.0,1.0,2.0,JAX,,,,209,73
2155,,176,Jalin Marshall,Jalin,Marshall,WR,WR,O,Ohio State,2016,300.0,36.0,36.0,114.0,,,,,200,70
2197,,196,James Bradberry,James,Bradberry,CB,DB,D,Samford,2016,62.0,9.0,13.0,36.0,CAR,,,,211,73
2252,,29,Jared Goff,Jared,Goff,QB,QB,O,California,2016,1.0,1.0,1.0,1.0,LAR,,,,215,76
2255,,290,Jared Norris,Jared,Norris,ILB,LB,D,Utah,2016,300.0,14.0,34.0,120.0,,,,,241,73
2266,,3,Jarran Reed,Jarran,Reed,DT,DL,D,Alabama,2016,49.0,9.0,16.0,29.0,SEA,,,,307,75
2293,,290,Jason Fanaika,Jason,Fanaika,DE,DL,D,Utah,2016,300.0,22.0,46.0,121.0,,,,,271,74
2315,,95,Jason Spriggs,Jason,Spriggs,OT,OL,O,Indiana,2016,48.0,5.0,7.0,19.0,GNB,,,,301,78
2349,,173,Jaylon Smith,Jaylon,Smith,OLB,LB,D,Notre Dame,2016,34.0,3.0,3.0,19.0,DAL,,,,223,74
2352,,48,Jayron Kearse,Jayron,Kearse,S,DB,D,Clemson,2016,244.0,13.0,36.0,97.0,MIN,,,,216,76
2360,,119,Jeff Driskel,Jeff,Driskel,QB,QB,O,Louisiana Tech,2016,207.0,13.0,13.0,79.0,SFO,,,,234,76
2385,,110,Jerald Hawkins,Jerald,Hawkins,OT,OL,O,LSU,2016,123.0,12.0,17.0,46.0,PIT,,,,305,78
2389,,203,Jerell Adams,Jerell,Adams,TE,TE,O,South Carolina,2016,184.0,5.0,5.0,71.0,NYG,,,,247,77
2399,,60,Jeremy Cash,Jeremy,Cash,S,DB,D,Duke,2016,300.0,16.0,42.0,122.0,,,,,212,72
2466,,92,Jihad Ward,Jihad,Ward,DT,DL,D,Illinois,2016,44.0,7.0,14.0,27.0,OAK,,,,297,77
2470,,178,Jimmy Bean,Jimmy,Bean,DE,DL,D,Oklahoma State,2016,300.0,23.0,47.0,123.0,,,,,264,77
2474,,20,Jimmy Landes,Jimmy,Landes,LS,LS,ST,Baylor,2016,210.0,1.0,1.0,1.0,DET,,,,240,73
2476,,199,Jimmy Pruitt,Jimmy,Pruitt,CB,DB,D,San Jose State,2016,300.0,27.0,43.0,124.0,,,,,198,72
2490,,302,Joe Dahl,Joe,Dahl,OT,OL,O,Washington State,2016,151.0,15.0,22.0,60.0,DET,,,,304,76
2508,,316,Joe Schobert,Joe,Schobert,OLB,LB,D,Wisconsin,2016,99.0,9.0,11.0,56.0,CLE,,,,244,73
2511,,146,Joe Thuney,Joe,Thuney,OT,OL,O,NC State,2016,78.0,7.0,10.0,25.0,NWE,,,,304,77
2519,,129,Joel Heath,Joel,Heath,DT,DL,D,Michigan State,2016,300.0,25.0,48.0,125.0,,,,,293,77
2521,,316,Joel Stave,Joel,Stave,QB,QB,O,Wisconsin,2016,300.0,15.0,15.0,115.0,,,,,236,77
2522,4040605.0,176,Joey Bosa,Joey,Bosa,DE,DL,D,Ohio State,2016,3.0,1.0,1.0,1.0,SDG,Fort Lauderdale,FL        ,USA,269,77
2560,,80,John Theus,John,Theus,OT,OL,O,Georgia,2016,145.0,14.0,21.0,57.0,SFO,,,,313,78
2572,,45,Johnny Holton,Johnny,Holton,WR,WR,O,Cincinnati,2016,300.0,37.0,37.0,116.0,,,,,190,73
2596,,70,Jonathan Bullard,Jonathan,Bullard,DE,DL,D,Florida,2016,72.0,11.0,22.0,44.0,CHI,,,,285,75
2606,,15,Jonathan Jones,Jonathan,Jones,CB,DB,D,Auburn,2016,300.0,28.0,44.0,126.0,,,,,186,69
2621,4242179.0,11,Jonathan Williams,Jonathan,Williams,RB,RB,O,Arkansas,2016,156.0,12.0,12.0,63.0,BUF,Punta Gorda,FL        ,USA,220,71
2636,,95,Jordan Howard,Jordan,Howard,RB,RB,O,Indiana,2016,150.0,10.0,10.0,59.0,CHI,,,,230,72
2638,,80,Jordan Jenkins,Jordan,Jenkins,OLB,LB,D,Georgia,2016,83.0,7.0,8.0,49.0,NYJ,,,,259,75
2643,,100,Jordan Lomax,Jordan,Lomax,S,DB,D,Iowa,2016,300.0,17.0,45.0,127.0,,,,,202,70
2644,,184,Jordan Lucas,Jordan,Lucas,S,DB,D,Penn State,2016,204.0,10.0,31.0,88.0,MIA,,,,201,72
2652,,253,Jordan Payton,Jordan,Payton,WR,WR,O,UCLA,2016,154.0,16.0,16.0,62.0,CLE,,,,207,73
2692,,234,Josh Doctson,Josh,Doctson,WR,WR,O,Texas Christian,2016,22.0,3.0,3.0,11.0,WAS,,,,202,74
2694,,92,Josh Ferguson,Josh,Ferguson,RB,RB,O,Illinois,2016,300.0,19.0,22.0,117.0,,,,,198,69
2695,,109,Josh Forrest,Josh,Forrest,ILB,LB,D,Kentucky,2016,190.0,7.0,20.0,85.0,LAR,,,,249,75
2740,,218,Joshua Garnett,Joshua,Garnett,OG,OL,O,Stanford,2016,28.0,1.0,6.0,14.0,SFO,,,,312,76
2743,,176,Joshua Perry,Joshua,Perry,ILB,LB,D,Ohio State,2016,102.0,3.0,12.0,58.0,SDG,,,,254,76
2807,,26,Justin Simmons,Justin,Simmons,S,DB,D,Boston College,2016,98.0,6.0,20.0,55.0,DEN,,,,202,74
2813,,146,Juston Burris,Juston,Burris,CB,DB,D,NC State,2016,118.0,17.0,23.0,66.0,NYJ,,,,212,72
2836,,25,Kamalei Correa,Kamalei,Correa,DE,DL,D,Boise State,2016,42.0,7.0,12.0,25.0,BAL,,,,243,75
2850,,308,Karl Joseph,Karl,Joseph,S,DB,D,West Virginia,2016,14.0,1.0,4.0,8.0,OAK,,,,205,70
2861,,39,Kavon Frazier,Kavon,Frazier,S,DB,D,Central Michigan,2016,212.0,11.0,33.0,90.0,DAL,,,,217,72
2867,,70,Keanu Neal,Keanu,Neal,S,DB,D,Florida,2016,17.0,2.0,5.0,9.0,ATL,,,,211,72
2892,,80,Keith Marshall,Keith,Marshall,RB,RB,O,Georgia,2016,242.0,16.0,18.0,87.0,WAS,,,,219,71
2905,,173,Keivarae Russell,Keivarae,Russell,CB,DB,D,Notre Dame,2016,74.0,11.0,16.0,45.0,KAN,,,,192,71
2922,,70,Kelvin Taylor,Kelvin,Taylor,RB,RB,O,Florida,2016,211.0,14.0,16.0,80.0,SFO,,,,207,70
2925,,53,Ken Crawley,Ken,Crawley,CB,DB,D,Colorado,2016,300.0,29.0,46.0,128.0,,,,,187,72
2933,,299,Kendall Fuller,Kendall,Fuller,CB,DB,D,Virginia Tech,2016,84.0,13.0,18.0,50.0,WAS,,,,187,71
2951,,119,Kenneth Dixon,Kenneth,Dixon,RB,RB,O,Louisiana Tech,2016,134.0,6.0,6.0,50.0,BAL,,,,215,70
2957,,253,Kenny Clark,Kenny,Clark,DT,DL,D,UCLA,2016,27.0,2.0,5.0,14.0,GNB,,,,314,75
2965,,29,Kenny Lawler,Kenny,Lawler,WR,WR,O,California,2016,243.0,24.0,24.0,88.0,SEA,,,,203,74
2977,,136,Kentrell Brothers,Kentrell,Brothers,OLB,LB,D,Missouri,2016,160.0,12.0,18.0,80.0,MIN,,,,245,72
2980,,3,Kenyan Drake,Kenyan,Drake,RB,RB,O,Alabama,2016,73.0,3.0,3.0,24.0,MIA,,,,210,73
3002,,48,Kevin Dodd,Kevin,Dodd,DE,DL,D,Clemson,2016,33.0,5.0,9.0,18.0,TEN,,,,277,77
3009,,218,Kevin Hogan,Kevin,Hogan,QB,QB,O,Stanford,2016,162.0,10.0,10.0,65.0,KAN,,,,218,75
3025,,178,Kevin Peterson,Kevin,Peterson,CB,DB,D,Oklahoma State,2016,300.0,30.0,47.0,129.0,,,,,181,70
3037,,256,Kevon Seymour,Kevon,Seymour,CB,DB,D,USC,2016,218.0,23.0,34.0,91.0,BUF,,,,186,71
3039,,249,Keyarris Garrett,Keyarris,Garrett,WR,WR,O,Tulsa,2016,300.0,38.0,38.0,118.0,,,,,220,75
2817,,308,KJ Dillon,KJ,Dillon,S,DB,D,West Virginia,2016,159.0,9.0,28.0,79.0,HOU,,,,210,72
3068,,234,Kolby Listenbee,Kolby,Listenbee,WR,WR,O,Texas Christian,2016,192.0,19.0,19.0,74.0,BUF,,,,197,72
3080,,15,Kris Frost,Kris,Frost,OLB,LB,D,Auburn,2016,300.0,21.0,35.0,130.0,,,,,240,74
3109,,291,Kyler Fackrell,Kyler,Fackrell,OLB,LB,D,Utah State,2016,88.0,8.0,10.0,52.0,GNB,,,,245,77
3137,,75,Lamarcus Brutus,Lamarcus,Brutus,S,DB,D,Florida State,2016,300.0,18.0,48.0,131.0,,,,,206,72
3150,,157,Landon Turner,Landon,Turner,OG,OL,O,North Carolina,2016,300.0,7.0,33.0,119.0,,,,,330,76
3155,,180,Laquon Treadwell,Laquon,Treadwell,WR,WR,O,Ole Miss,2016,23.0,4.0,4.0,12.0,MIN,,,,221,74
3156,,180,Laremy Tunsil,Laremy,Tunsil,OT,OL,O,Ole Miss,2016,13.0,3.0,3.0,6.0,MIA,,,,310,77
3178,,129,Lawrence Thomas,Lawrence,Thomas,DT,DL,D,Michigan State,2016,300.0,26.0,49.0,132.0,,,,,286,75
3182,,238,Le'Raven Clark,Le'Raven,Clark,OT,OL,O,Texas Tech,2016,82.0,8.0,12.0,28.0,IND,,,,316,77
3210,,80,Leonard Floyd,Leonard,Floyd,OLB,LB,D,Georgia,2016,9.0,1.0,1.0,4.0,CHI,,,,244,78
3219,,193,Leonte Carroo,Leonte,Carroo,WR,WR,O,Rutgers,2016,86.0,9.0,9.0,30.0,MIA,,,,211,72
3277,,299,Luther Maddy,Luther,Maddy,DT,DL,D,Virginia Tech,2016,300.0,27.0,50.0,133.0,,,,,287,72
3285,,48,Mackensie Alexander,Mackensie,Alexander,CB,DB,D,Clemson,2016,54.0,7.0,9.0,32.0,MIN,,,,190,70
3294,,80,Malcolm Mitchell,Malcolm,Mitchell,WR,WR,O,Georgia,2016,112.0,11.0,11.0,41.0,NWE,,,,198,72
3297,,149,Maliek Collins,Maliek,Collins,DT,DL,D,Nebraska,2016,67.0,11.0,19.0,39.0,DAL,,,,311,74
3432,,226,Marquez North,Marquez,North,WR,WR,O,Tennessee,2016,300.0,39.0,39.0,120.0,,,,,223,74
3484,,225,Matt Ioannidis,Matt,Ioannidis,DT,DL,D,Temple,2016,152.0,19.0,34.0,78.0,WAS,,,,299,75
3503,,60,Matt Skura,Matt,Skura,C,OL,O,Duke,2016,300.0,7.0,34.0,121.0,,,,,305,75
3518,,295,Maurice Canady,Maurice,Canady,CB,DB,D,Virginia,2016,209.0,22.0,32.0,89.0,BAL,,,,193,73
3540,,26,Mehdi Abdesmad,Mehdi,Abdesmad,DE,DL,D,Boston College,2016,300.0,24.0,51.0,134.0,,,,,284,78
3541,,45,Mekale McKay,Mekale,McKay,WR,WR,O,Cincinnati,2016,300.0,40.0,40.0,122.0,,,,,207,76
3589,,176,Michael Thomas,Michael,Thomas,WR,WR,O,Ohio State,2016,47.0,6.0,6.0,18.0,NOR,,,,212,75
3680,,61,Montese Overton,Montese,Overton,OLB,LB,D,East Carolina,2016,300.0,22.0,36.0,135.0,,,,,223,74
3700,,253,Myles Jack,Myles,Jack,OLB,LB,D,UCLA,2016,36.0,4.0,4.0,20.0,JAX,,,,245,73
3726,,95,Nate Sudfeld,Nate,Sudfeld,QB,QB,O,Indiana,2016,187.0,11.0,11.0,72.0,WAS,,,,234,78
3742,,53,Nelson Spruce,Nelson,Spruce,WR,WR,O,Colorado,2016,300.0,41.0,41.0,123.0,,,,,206,73
3761,,308,Nick Kwiatkoski,Nick,Kwiatkoski,ILB,LB,D,West Virginia,2016,113.0,4.0,14.0,63.0,CHI,,,,243,74
3765,,173,Nick Martin,Nick,Martin,C,OL,O,Notre Dame,2016,50.0,2.0,8.0,20.0,HOU,,,,299,76
3774,,176,Nick Vannett,Nick,Vannett,TE,TE,O,Ohio State,2016,94.0,3.0,3.0,34.0,SEA,,,,257,78
3775,,291,Nick Vigil,Nick,Vigil,ILB,LB,D,Utah State,2016,87.0,2.0,9.0,51.0,CIN,,,,239,74
-1,,75,Nile Lawrence-Stample,Nile,Lawrence-Stample,NT,,,Florida State,2016,300.0,3.0,3.0,3.0,,,,,320,73
3789,,64,Noah Spence,Noah,Spence,DE,DL,D,Eastern Kentucky,2016,39.0,6.0,11.0,23.0,TAM,,,,251,74
3846,,45,Parker Ehinger,Parker,Ehinger,OT,OL,O,Cincinnati,2016,105.0,10.0,15.0,38.0,KAN,,,,310,78
3870,,253,Paul Perkins,Paul,Perkins,RB,RB,O,UCLA,2016,149.0,9.0,9.0,58.0,NYG,,,,208,70
3880,,125,Paxton Lynch,Paxton,Lynch,QB,QB,O,Memphis,2016,26.0,3.0,3.0,13.0,DEN,,,,244,79
3891,,15,Peyton Barber,Peyton,Barber,RB,RB,O,Auburn,2016,300.0,20.0,23.0,124.0,,,,,228,70
3894,,203,Pharoh Cooper,Pharoh,Cooper,WR,WR,O,South Carolina,2016,117.0,13.0,13.0,43.0,LAR,,,,203,71
3924,,80,Quayvon Hicks,Quayvon,Hicks,FB,RB,O,Georgia,2016,300.0,4.0,24.0,125.0,,,,,259,73
3958,,123,Quinton Jefferson,Quinton,Jefferson,DT,DL,D,Maryland,2016,147.0,18.0,33.0,77.0,SEA,,,,291,76
3987,,126,Raphael Kirby,Raphael,Kirby,ILB,LB,D,Miami,2016,300.0,15.0,37.0,136.0,,,,,236,72
4004,,54,Rashard Higgins,Rashard,Higgins,WR,WR,O,Colorado State,2016,172.0,18.0,18.0,69.0,CLE,,,,196,73
4006,,110,Rashard Robinson,Rashard,Robinson,CB,DB,D,LSU,2016,133.0,18.0,26.0,73.0,SFO,,,,171,73
4009,,126,Rashawn Scott,Rashawn,Scott,WR,WR,O,Miami,2016,300.0,42.0,42.0,126.0,,,,,199,73
4027,,25,Rees Odhiambo,Rees,Odhiambo,OT,OL,O,Boise State,2016,97.0,9.0,14.0,36.0,SEA,,,,314,76
4039,,3,Reggie Ragland,Reggie,Ragland,ILB,LB,D,Alabama,2016,41.0,1.0,5.0,24.0,BUF,,,,247,73
4064,,15,Ricardo Louis,Ricardo,Louis,WR,WR,O,Auburn,2016,114.0,12.0,12.0,42.0,CLE,,,,215,74
4124,,180,Robert Nkemdiche,Robert,Nkemdiche,DT,DL,D,Ole Miss,2016,29.0,3.0,6.0,15.0,ARI,,,,294,75
4151,,27,Roger Lewis,Roger,Lewis,WR,WR,O,Bowling Green,2016,300.0,43.0,43.0,127.0,,,,,201,72
4157,4046690.0,173,Romeo Okwara,Romeo,Okwara,DE,DL,D,Notre Dame,2016,300.0,25.0,52.0,137.0,,Charlotte,NC        ,USA,265,77
4165,,223,Ron Thompson,Ron,Thompson,DE,DL,D,Syracuse,2016,300.0,26.0,53.0,138.0,,,,,253,75
4167,,8,Ronald Blair,Ronald,Blair,DE,DL,D,Appalachian State,2016,142.0,15.0,32.0,76.0,SFO,,,,284,74
4183,,173,Ronnie Stanley,Ronnie,Stanley,OT,OL,O,Notre Dame,2016,6.0,1.0,1.0,4.0,BAL,,,,312,78
4232,,3,Ryan Kelly,Ryan,Kelly,C,OL,O,Alabama,2016,18.0,1.0,5.0,9.0,IND,,,,311,76
4236,,299,Ryan Malleck,Ryan,Malleck,TE,TE,O,Virginia Tech,2016,300.0,12.0,12.0,128.0,,,,,247,76
4298,,9,Scooby Wright III,Scooby,Wright,ILB,LB,D,Arizona,2016,250.0,9.0,25.0,99.0,CLE,,,,239,72
4323,4036217.0,123,Sean Davis,Sean,Davis,CB,DB,D,Maryland,2016,58.0,8.0,11.0,34.0,PIT,Fort Washington,MD        ,USA,201,73
4341,,11,Sebastian Tretola,Sebastian,Tretola,OG,OL,O,Arkansas,2016,193.0,4.0,25.0,75.0,TEN,,,,314,76
4359,,146,Shadrach Thornton,Shadrach,Thornton,RB,RB,O,NC State,2016,300.0,21.0,25.0,129.0,,,,,217,72
4367,,48,Shaq Lawson,Shaq,Lawson,DE,DL,D,Clemson,2016,19.0,3.0,4.0,10.0,BUF,,,,269,75
4394,,20,Shawn Oakman,Shawn,Oakman,DE,DL,D,Baylor,2016,300.0,27.0,54.0,140.0,,,,,287,80
4401,,173,Sheldon Day,Sheldon,Day,DT,DL,D,Notre Dame,2016,103.0,14.0,27.0,59.0,JAX,,,,293,73
4402,,120,Sheldon Rankins,Sheldon,Rankins,DT,DL,D,Louisville,2016,12.0,1.0,3.0,7.0,NOR,,,,299,73
4410,,129,Shilique Calhoun,Shilique,Calhoun,DE,DL,D,Michigan State,2016,75.0,12.0,23.0,46.0,OAK,,,,251,76
4434,,256,Soma Vainuku,Soma,Vainuku,FB,RB,O,USC,2016,300.0,5.0,26.0,130.0,,,,,246,71
4437,,20,Spencer Drango,Spencer,Drango,OT,OL,O,Baylor,2016,168.0,17.0,24.0,67.0,CLE,,,,315,78
4468,,53,Stephane Nembot,Stephane,Nembot,OT,OL,O,Colorado,2016,300.0,21.0,35.0,131.0,,,,,322,79
4469,,29,Stephen Anderson,Stephen,Anderson,TE,TE,O,California,2016,300.0,13.0,13.0,132.0,,,,,230,74
4478,,293,Stephen Weatherly,Stephen,Weatherly,OLB,LB,D,Vanderbilt,2016,227.0,15.0,22.0,93.0,MIN,,,,267,76
4483,,80,Sterling Bailey,Sterling,Bailey,DE,DL,D,Georgia,2016,300.0,28.0,55.0,141.0,,,,,285,76
4484,,177,Sterling Shepard,Sterling,Shepard,WR,WR,O,Oklahoma,2016,40.0,5.0,5.0,16.0,NYG,,,,194,70
4490,,193,Steve Longa,Steve,Longa,ILB,LB,D,Rutgers,2016,300.0,16.0,38.0,142.0,,,,,241,73
4500,,26,Steven Daniels,Steven,Daniels,ILB,LB,D,Boston College,2016,232.0,8.0,23.0,94.0,WAS,,,,243,71
4512,,256,Su'A Cravens,Su'A,Cravens,OLB,LB,D,USC,2016,53.0,6.0,7.0,31.0,WAS,,,,226,73
4525,,48,T.J. Green,T.J.,Green,S,DB,D,Clemson,2016,57.0,3.0,10.0,33.0,IND,,,,209,74
4547,,254,Tajae Sharpe,Tajae,Sharpe,WR,WR,O,UMass,2016,140.0,15.0,15.0,54.0,TEN,,,,194,74
4576,,134,Taveze Calhoun,Taveze,Calhoun,CB,DB,D,Mississippi State,2016,300.0,32.0,50.0,143.0,,,,,192,72
4578,,225,Tavon Young,Tavon,Young,CB,DB,D,Temple,2016,104.0,15.0,21.0,60.0,BAL,,,,183,69
4580,,176,Taylor Decker,Taylor,Decker,OT,OL,O,Ohio State,2016,16.0,4.0,4.0,8.0,DET,,,,310,79
4609,,75,Terrance Smith,Terrance,Smith,ILB,LB,D,Florida State,2016,300.0,17.0,39.0,144.0,,,,,235,75
4641,,290,Tevin Carter,Tevin,Carter,S,DB,D,Utah,2016,300.0,19.0,51.0,145.0,,,,,218,73
4655,,253,Thomas Duarte,Thomas,Duarte,TE,TE,O,UCLA,2016,231.0,7.0,7.0,84.0,MIA,,,,231,74
