fms_id,espn_id,fms_college_id,fms_city_id,full_name,first_name,last_name,position,position_group,section,college,conference,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,rb_college_weight_pounds_zscore,rb_college_height_inches_zscore,rb_college_weight_pounds_zscore,rb_hw_ratio_zscore,rb_forty_zscore,rb_vertical_zscore,rb_bench_zscore,rb_broad_zscore,rb_threecone_zscore,rb_shuttle_zscore,rb_rushing_games_zscore,rb_rushing_rec_td_zscore,rb_rushing_rec_yards_zscore,rb_rushing_receptions_zscore,rb_rushing_rush_att_zscore,rb_rushing_rush_td_zscore,rb_rushing_rush_yds_zscore,rb_rushing_scrim_plays_zscore,rb_rushing_scrim_tds_zscore,rb_rushing_scrim_yds_zscore,rb_rushing_seasons_zscore,rb_max_madden_zscore,rb_rushing_rec_td_pg_zscore,rb_rushing_rec_yards_pg_zscore,rb_rushing_receptions_pg_zscore,rb_rushing_rush_att_pg_zscore,rb_rushing_rush_td_pg_zscore,rb_rushing_rush_yds_pg_zscore,rb_rushing_scrim_plays_pg_zscore,rb_rushing_scrim_tds_pg_zscore,rb_rushing_scrim_yds_pg_zscore,rb_football_spending_zscore,rb_coaches_salaries_zscore,rb_ticket_sales_zscore,rb_ann_rain_inch_zscore,rb_ann_snow_inch_zscore,rb_min_jan_zscore,rb_min_feb_zscore,rb_min_mar_zscore,rb_min_apr_zscore,rb_min_may_zscore,rb_min_jun_zscore,rb_min_jul_zscore,rb_min_aug_zscore,rb_min_sep_zscore,rb_min_oct_zscore,rb_min_nov_zscore,rb_min_dec_zscore,rb_max_jan_zscore,rb_max_feb_zscore,rb_max_mar_zscore,rb_max_apr_zscore,rb_max_may_zscore,rb_max_jun_zscore,rb_max_jul_zscore,rb_max_aug_zscore,rb_max_sep_zscore,rb_max_oct_zscore,rb_max_nov_zscore,rb_max_dec_zscore,rb_max_aug_zscore,rb_rushing_rush_td_pg_cf_scaled_zscore,rb_rushing_rush_yds_pg_cf_scaled_zscore,rb_rushing_scrim_plays_pg_cf_scaled_zscore,rb_rushing_scrim_tds_pg_cf_scaled_zscore,rb_rushing_scrim_yds_pg_cf_scaled_zscore,max_madden
2226,,316,1968.0,James White,James,White,RB,RB,O,Wisconsin,big_10,2014,130.0,9.0,9.0,59.0,NWE,,,,204,69,0.3382352941176471,4.57,32.0,23.0,114.0,7.05,4.2,52,3,670,73,643,45,4015,716,48,4685,4,-0.7522692378829413,-0.8929635947188118,-0.7522692378829413,0.45170979978896736,0.13178219058773047,-0.7844006774182495,0.781363270008704,-0.7087360018239133,-0.058922936490337745,-0.4168239497509427,1.380115080045459,0.12080154463964184,0.6254783450543931,0.6355624495100302,0.712770834442244,1.4793926079964785,1.2143831651554213,0.7595726112194849,1.4058825235209504,1.2312649291389097,0.6272471921567819,1.0442735995024308,-0.17299809803065822,0.10137853650109181,0.10918726629075189,-0.16547005605589865,0.5525867182014431,0.2599192692568796,-0.13872663697914744,0.4871903080075618,0.26449482573087796,0.9113272674892415,0.12465031516920712,0.5748950264655317,-0.2515414572020423,1.0132298492313598,-1.5665261520804807,-1.4665519943833445,-1.374436893078814,-1.2635361616996907,-1.1647301106352363,-0.9229548146191227,-0.8380043036932949,-0.9630844622522882,-1.1455090220678474,-1.154992590343347,-1.2697976607106798,-1.4798243100520938,-1.6904711165822353,-1.6975818158548324,-1.6611321536096384,-1.500471223985503,-1.2756016086961688,-1.039714669585407,-1.1896299356004736,-1.425672318402274,-1.5986529995173622,-1.6003481515875986,-1.616552261091176,-1.6518991882464424,-1.425672318402274,0.7760039854863805,0.49388799658041044,0.07672875564234441,0.7219927124392065,0.5168406190192564,86.0
2227,,75,3226.0,"James Wilder, Jr.",James,"Wilder,",RB,RB,O,Florida State,acc,2014,300.0,21.0,23.0,115.0,,,,,232,75,0.3232758620689655,4.65,35.0,18.0,121.0,6.92,4.24,39,2,182,24,226,20,1363,250,22,1545,3,1.239563684098163,2.554595485257861,1.239563684098163,-0.36149381574902983,0.860126770825262,0.21069411985852554,-0.3146173110921296,0.5256877554899609,-0.6940894667566551,-0.15365784232770743,0.1165619043951266,-0.23685246673727517,-0.8413611438133985,-0.7432604635116877,-1.2574416834022788,-0.4127535535755634,-1.1140904809966317,-1.2811835864973335,-0.4324037955251479,-1.1984513232168859,-0.4637074951918119,,-0.26113105525000924,-0.9423607503076011,-0.8529133875054499,-1.5755961919138048,-0.52792411721055,-1.3758843180564044,-1.6366588475580286,-0.5555348233136742,-1.512556249427012,0.703251139070215,0.9150103448828343,-0.03148144122049314,1.172990739208914,-0.6636915361747358,0.8034517227263284,0.8239989132860284,0.8426104072329708,0.7547746735887458,0.9247190721125862,1.0197343984590626,0.8885776370623347,1.0159155085936562,1.2087241495819607,0.9811356956383401,0.8092144423855487,0.843487085899605,1.128451358669655,1.1841190493517144,1.280365887240893,1.349981343509856,1.4609771680348242,1.1338849925945296,0.7938035057943368,0.792422804994928,1.1557214308869248,1.2681296740087302,1.231831637250614,1.1959549362713597,0.792422804994928,-0.49904436595287516,-1.353261900440229,-1.6122849700466881,-0.5290646554036175,-1.4972841200865674,
2405,,110,208.0,Jeremy Hill,Jeremy,Hill,RB,RB,O,LSU,sec,2014,55.0,2.0,2.0,24.0,CIN,,,,233,73,0.3133047210300429,4.56,29.0,20.0,113.0,,,24,0,254,26,345,28,2156,371,28,2410,2,1.3107005741689166,1.4054091252656367,1.3107005741689166,-0.9035309677949065,0.04073911805803296,-1.7794954746950247,0.12377492134820384,-0.8850822528687524,,,-1.341384067509103,-0.9521604894911092,-0.6249422028329047,-0.6869819772659034,-0.6951987826265037,0.19273321812748997,-0.41783120445116484,-0.7512876639142111,-0.00818387574527903,-0.529118661341802,-1.554662182540406,1.0442735995024308,-0.9661947130048169,-0.19090102977372936,-0.28191056045567164,0.2658221815943001,1.4759323411898735,0.7484521470696891,0.20509316919466364,1.1947537899755434,0.6278030455409359,,,,1.4272001884000949,-0.6540816715019214,0.6505499243516958,0.7128901006005739,0.8426104072329708,0.8770965423941057,0.9381993894206369,0.8167668687344752,0.6531346451411125,0.7590987184838787,0.8273120714934452,0.6347365141277963,0.6584052742853043,0.64987780290363,0.9081043188251677,0.9545329914094343,1.1079002040639891,1.1734046357889039,1.2402853312016795,1.0509231734273563,0.7749136634953397,0.9390737222443293,1.238684516140066,1.191636931992827,1.0741356428787507,0.9850027788996712,0.9390737222443293,1.994383521306114,1.2205588206709121,0.6259617828719273,1.7037252302603116,1.1147889506346729,86.0
2438,,223,3221.0,Jerome Smith,Jerome,Smith,RB,RB,O,Syracuse,acc,2014,300.0,22.0,24.0,116.0,,,,,220,71,0.32272727272727275,4.84,36.0,14.0,118.0,7.53,4.6,38,1,161,17,464,16,2219,481,17,2380,3,0.3859210032491182,0.2562227652734124,0.3859210032491182,-0.39131545835273357,2.5899451488893934,0.5423923856174506,-1.1914017759727964,-0.0033509976445565853,2.2863073291083764,2.214837124481404,0.019365506268177967,-0.5945064781141922,-0.9044833349327092,-0.9402351653719332,-0.13295588185072857,-0.7154969394270901,-0.36251678525524506,-0.2695640979295544,-0.7859203953417052,-0.5523325108866026,-0.4637074951918119,-0.9579347259817967,-0.6043857307359024,-0.9969515973145096,-1.057930985105154,-0.19870486459806935,-0.8091671289158724,-0.4683944404609537,-0.3649410465540072,-0.89461649195761,-0.7023278494452492,,,,0.14176372833902948,4.458366334435287,-1.0823371238941435,-1.2443343690124353,-1.2849596477747511,-1.1534464797748663,-0.9760056683225299,-0.6764942428106967,-0.5711689128492426,-0.6609470621231363,-0.6588798189893958,-0.6700337362285852,-0.645016821438238,-0.8068015643994192,-1.287767905831965,-1.4284119548190561,-1.728202141511768,-1.5383090899257066,-1.26088881957396,-1.1060841249191464,-1.1896299356004736,-1.2240273071843475,-1.465912063112337,-1.4218650868838272,-1.1336082783273431,-1.0839510722457408,-1.2240273071843475,-0.791097546240435,-0.4229477275382343,-0.31336378567103407,-0.8850398603983681,-0.6618050159322898,67.0
2818,,146,2737.0,Ka'Deem Carey,Ka'Deem,Carey,RB,RB,O,NC State,acc,2014,117.0,7.0,7.0,54.0,CHI,,,,207,69,0.3333333333333333,4.69,32.5,19.0,115.0,7.08,4.38,36,4,679,77,743,48,4239,820,52,4918,3,-0.5388585676706801,-0.8929635947188118,-0.5388585676706801,0.18523629865222066,1.2242990609440279,-0.618551544538787,-0.09542119487196286,-0.532389750779074,0.08765395510958297,0.767423533653613,-0.17502728998571931,0.47845555601655887,0.652530712676955,0.748119422001599,1.18524386030424,1.7064501473851235,1.411056655629803,1.2150203463322513,1.6886958033741963,1.4115591606035278,-0.4637074951918119,-0.22027902711918662,0.5614432121305996,0.860436982991969,1.00610494896255,1.610142431112171,1.9867192815664514,1.8289806807795863,1.6949789959478452,2.0016244273074517,1.901939264042502,,,,0.36171314394649323,-0.5531780924373713,0.03894273085316412,-0.005043765982363757,0.05719903178619518,0.1920940770840915,0.23722288940201217,0.4398271706745296,0.4647802516041343,0.41164070833535227,0.3143785871675083,0.08049782371092651,0.11980110249871663,0.0874889332486552,0.17108146141429598,0.1945239720143014,0.23599036133630694,0.4040346950047593,0.41636914035794026,0.5033751669240137,0.41600665981437296,0.24248186530967103,0.14357179079860152,0.13348733410618202,0.285655671019431,0.2628973171273505,0.24248186530967103,2.1122546577947205,1.9322087194136617,1.7906201164283222,2.1554959464257757,2.0236238767159658,74.0
2841,,54,1068.0,Kapri Bibbs,Kapri,Bibbs,RB,RB,O,Colorado State,mountain_west,2014,300.0,23.0,25.0,122.0,,,,,212,69,0.32547169811320753,4.67,29.0,24.0,106.0,,,14,0,59,8,281,31,1741,289,31,1800,1,-0.18317411731691152,-0.8929635947188118,-0.18317411731691152,-0.24212686354821875,1.042212915884641,-1.7794954746950247,1.0005593862288706,-2.1195060101826266,,,-2.3133480487785896,-0.9521604894911092,-1.2110768346550755,-1.193488353477963,-0.9975815191781809,0.41979075751613504,-0.7822039658211128,-1.110390685830046,0.2039260841446554,-1.0011336020860808,-2.6456168698889995,-0.8525553404299954,-0.9661947130048169,-0.9998164231049596,-0.9065496608878166,1.4883573213997507,4.686593109271224,2.084713446753571,1.2604121351220323,4.237808765055885,1.61892205335462,-1.0226442030898442,-1.0153759213217863,-1.223528931751125,-1.7795389550358245,2.0174607075404545,-0.9888971359985346,-0.9708357531713162,-1.0364117441523537,-1.3002327223412984,-1.380415187564044,-1.430373638930589,-1.2304092902286654,-1.3105424724008123,-1.5006168189088807,-1.4321119355517817,-1.5175555797325102,-1.3138734960555438,-0.3379961823643469,-0.47840068057513946,-0.5496866398029226,-0.8824527469621725,-0.8783563023965102,-0.624905573749541,-0.24513782065056386,-0.5824295442182144,-0.9183557004416035,-0.9629086347884146,-0.8970642867695476,-0.6295925794451801,-0.5824295442182144,4.132902711885123,1.6461106592287864,0.8698937644219918,3.7528281214393813,1.2132204594294034,68.0
3128,,20,3388.0,Lache Seastrunk,Lache,Seastrunk,RB,RB,O,Baylor,big_12,2014,186.0,11.0,11.0,72.0,WAS,,,,201,69,0.34328358208955223,4.51,41.5,15.0,134.0,,,24,1,107,9,289,18,2189,298,19,2296,2,-0.9656799080952024,-0.8929635947188118,-0.9656799080952024,0.7261377337954641,-0.41447624459042226,2.366732847291538,-0.9722056597526297,2.8181890190728702,,,-1.341384067509103,-0.5945064781141922,-1.0667975406680796,-1.1653491103550708,-0.9597836771092213,-0.5641252465013268,-0.3888569848723497,-1.0709769395222106,-0.6445137554150823,-0.6173312896120442,-1.554662182540406,-1.0633141115335982,-0.39333049107903567,-0.9688205996221742,-1.1462367575652677,-0.23494456323719065,0.19896499024842715,0.8016722091777885,-0.41404344571794904,0.1054784295774663,0.4605910015165554,,,,-0.2967647015325491,-0.6348619421562928,0.4636699485604776,0.5846876244250493,0.7730169942186993,0.974954037438394,1.2482466875057974,1.22270192818365,1.265286424136291,1.3482666487357238,0.9982898996020901,0.8541226624178081,0.6907215245924992,0.44704903024117987,0.7941317120090535,0.7803642577980499,0.8492016792986327,1.022053172028088,1.0343062834907437,1.1172926287610958,1.3982784593622797,1.6539969438351645,1.3714254525450913,1.1151441899769257,0.8375916513209545,0.7578235324993904,1.6539969438351645,0.12317922954948154,0.6780038449515753,-0.5069331415874756,0.030761796960076613,0.3444303520480144,66.0
3120,,134,3151.0,LaDarius Perkins,LaDarius,Perkins,RB,RB,O,Mississippi State,sec,2014,300.0,24.0,26.0,124.0,,,,,195,67,0.3435897435897436,4.46,35.5,23.0,124.0,7.08,4.3,50,10,714,68,530,15,2554,598,25,3268,4,-1.3925012485197248,-2.042149954711036,-1.3925012485197248,0.7427808548767951,-0.8696916072388775,0.37654325273798805,0.781363270008704,1.0547265086244784,0.08765395510958297,0.24109131880714255,1.1857222837915617,2.624379624278061,0.7577343645424728,0.4948662338955691,0.1788763152181887,-0.7911827858899718,-0.0683845561975762,0.2428146040723078,-0.22029383563521346,0.13479743563949503,0.6272471921567819,,1.783553552238933,0.27860253646405286,0.055685083591841385,-0.5443468734366473,-1.1801597487683346,-0.7515149852182228,-0.5069987511897601,-0.7417357396210378,-0.6062805102516325,-0.6802053242775975,-0.08197502707818448,-0.647328061929197,1.0058017753203743,-0.6636915361747358,0.10689908568633433,0.1658928689183357,0.2659792708290084,0.4367378146948111,0.6146717740274249,0.671790061788342,0.6845270440639426,0.5778162784063872,0.36698714966247686,0.09204446309461146,0.13057318593444853,0.1428058712475053,0.36103580610781955,0.43994355119398,0.5617588740037924,0.6562871346061184,0.7253377119243419,0.7356682605920973,0.6804644520003488,0.7740914403387538,0.7243133875705895,0.5796949958656108,0.5221996625772266,0.4413952964418569,0.7740914403387538,-1.0702660273976616,-0.48798877308917066,-0.1821763467594357,-0.5551283505670096,-0.2991484632110312,
3385,,10,3243.0,Marion Grice,Marion,Grice,RB,RB,O,Arizona State,,2014,201.0,12.0,12.0,74.0,SDG,,,,208,72,0.34615384615384615,4.67,,,,,,24,14,863,91,294,25,1675,385,39,2538,2,-0.4677216775999264,0.8308159452695245,-0.4677216775999264,0.882166993932938,1.042212915884641,,,,,,-1.341384067509103,4.054995669785729,1.205601339627106,1.1420688257220897,-0.9361600258161216,-0.03432432126115504,-0.8401524049787431,-0.6899773918798002,0.7695526438511472,-0.4300729032839861,-1.554662182540406,-0.6417965693263924,7.0539043939561195,3.0319086167412563,3.0228660755516072,-0.19023324673437886,1.0928421359074396,-0.02727057638472913,0.3238316980820141,2.5260903415731923,0.815549901989363,0.44089914615201464,-0.07659438496534926,-0.6665874589877196,-2.1550289231133632,-0.6636915361747358,0.8034517227263284,0.8069052497959588,0.7034235812044284,0.693613739186066,0.7359946297998798,0.7587761459560232,1.4065522192890232,1.4238009987680116,1.2218762902057037,0.8772159411851772,0.5075961061850599,0.5208049475729802,1.5767436121463712,1.5878738409053785,1.7115300951831534,2.0941260403338644,2.5791491413227563,3.0751915611063825,3.192813477767108,2.955523834423605,2.997501923506657,2.2752841105514396,1.685207621069722,1.4312477271859365,2.955523834423605,0.4473248548931501,-0.5861207751305689,-0.3510036787476936,1.604900386099116,0.05033620991741831,70.0
4416,,256,1911.0,Silas Redd,Silas,Redd,RB,RB,O,USC,pac_12,2014,300.0,25.0,29.0,133.0,,,,,212,70,0.330188679245283,4.7,37.0,18.0,122.0,,,43,2,225,32,569,19,2959,601,21,3184,4,-0.18317411731691152,-0.3183704147226997,-0.18317411731691152,0.014291033772044893,1.3153421334737172,0.8740906513763756,-0.3146173110921296,0.7020340065348001,,,0.5053474969029211,-0.23685246673727517,-0.712110942950048,-0.5181465185285502,0.3631407953043671,-0.4884394000384451,0.2872081386333369,0.255952519508253,-0.5031071154884593,0.06979865691405336,0.6272471921567819,-0.536417183774591,-0.3267183722504564,-0.8704884154252263,-0.6957466329431663,0.020637799469579495,-0.7453969111454795,-0.06511345352854349,-0.09648691497270967,-0.77551171978842,-0.30049327556871147,,,,-1.7555569315272224,-0.6636915361747358,1.5509716258911999,1.4564644624186163,1.2303451368839107,0.901560916155178,0.31810479325031515,-0.31405222544536365,-0.4299031176965095,-0.19263409192295158,0.551117118394864,1.142788647009928,1.2939581969934777,1.4335344245540045,1.4855655266934795,1.2712034161574064,0.9354345208870853,0.4418725609449628,-0.3781214722413814,-1.0065299419185396,-0.9062823011155007,-0.5091040855935124,0.2763127272036269,0.8984147542652028,1.2121196379541308,1.3906800046144578,-0.5091040855935124,-0.724876185593837,-0.009523812773230637,-0.03916713742972055,-0.7600011172001852,-0.24744729925864273,71.0
4509,,252,2488.0,Storm Johnson,Storm,Johnson,RB,RB,O,UCF,,2014,222.0,14.0,14.0,79.0,JAX,,,,209,72,0.3444976076555024,4.6,35.5,16.0,118.0,,,36,3,289,41,335,19,1765,376,22,2054,3,-0.3965847875291727,0.8308159452695245,-0.3965847875291727,0.7921328849732298,0.40491140817679877,0.37654325273798805,-0.753009543532463,-0.0033509976445565853,,,-0.17502728998571931,0.12080154463964184,-0.5197385509673867,-0.26489333042252033,-0.7424460852127033,-0.4884394000384451,-0.761131806127429,-0.7293911381876358,-0.4324037955251479,-0.8045896759401023,-0.4637074951918119,-0.6417965693263924,0.17953373084674548,-0.5154751813658242,-0.21412027048629154,-0.8221531866407837,-0.4820842635870107,-0.8309472718555233,-0.8154927576704191,-0.4189874846882741,-0.8986180113132044,-0.5102534749955967,-0.7874300377053315,-1.1574297513737197,0.8379276107601609,-0.6636915361747358,1.7208625129741253,1.8068845639650504,1.8467439378674564,1.9046002403591287,1.7604987452117147,1.556148584159756,1.4379446182118534,1.544655958819672,1.9978525870064776,2.1819861915415593,2.134180704980554,2.014362273541929,1.6755198713870032,1.627457643998875,1.6252972535947021,1.6274590270713496,1.5933922701347119,1.084107901094226,0.7371339788973428,0.8107541696511021,1.2884623672919502,1.6123470130802882,1.7147756200144475,1.7557895077577659,0.8107541696511021,-0.8247011597130643,-1.2269240955868475,-1.2561004167539167,-0.7998374884899693,-1.324455873162407,70.0
4667,,255,1781.0,Tim Cornett,Tim,Cornett,RB,RB,O,UNLV,,2014,300.0,26.0,30.0,136.0,,,,,209,72,0.3444976076555024,4.48,34.5,,125.0,7.01,4.26,50,2,424,67,769,35,3733,836,37,4157,4,-0.3965847875291727,0.8308159452695245,-0.3965847875291727,0.7921328849732298,-0.6876054621794906,0.044844986979063035,,1.2310727596693176,-0.25435879195689726,-0.02207478861609272,1.1857222837915617,-0.23685246673727517,-0.11395303662896082,0.46672699077267693,1.3080868470283589,0.7225341433676618,0.9667852887546374,1.2850892286572924,0.6281460039245242,0.8227011771504193,0.6272471921567819,,-0.41624505995606687,-0.45803966845365784,0.031280579202864534,0.4815095724038638,0.045728908135453494,0.16116069806103828,0.4619076445310182,-0.04459950896626864,0.019620572433311764,-1.4172557579137348,-1.4793005532910397,-1.0869765537941682,-2.4818696435020247,-0.6444718068291071,0.7439899122473043,0.8581862402661682,0.9022619041023463,1.0850437193632176,1.3021679567379998,1.4691624999920747,1.9088306020542978,1.7561521389100792,1.3402455558193802,0.958042416870971,0.6476331908495724,0.50236596824003,0.6877572789806805,0.7803642577980499,0.8971088135144394,1.0977289039084968,1.5639666918902921,2.2455733694346507,3.06058458167412,2.607227905956277,1.9355744322664494,1.102395399640941,0.6109036594114006,0.4413952964418569,2.607227905956277,-0.3984005494126034,-0.4358770427651278,-0.241314039332746,-0.49413930388467187,-0.5880127712255678,
4789,,15,150.0,Tre Mason,Tre,Mason,RB,RB,O,Auburn,sec,2014,75.0,4.0,4.0,33.0,STL,,,,207,68,0.3285024154589372,4.5,38.5,,126.0,,4.15,38,1,249,19,516,32,2979,535,33,3228,3,-0.5388585676706801,-1.467556774714924,-0.5388585676706801,-0.07737526768543887,-0.5055193171201117,1.3716380500147631,,1.4074190107141566,,-0.7457815840299853,0.019365506268177967,-0.5945064781141922,-0.63997129595655,-0.8839566791261488,0.11273009159750928,0.4954766039790167,0.30476827171140664,-0.03308162008254107,0.34533272407127835,0.10384563624642756,-0.4637074951918119,0.30661790063982064,-0.6043857307359024,-0.7028294828283093,-0.9937086051341625,0.09497788800987249,0.4812419836144309,0.30571555383867405,-0.07568327693369488,0.3284295267349676,0.08324452358895963,1.61126981789339,1.4206619015351312,0.5374921724187578,0.7954451691163513,-0.6300570098198857,0.31076815018584497,0.4821256434846294,0.40516609685755156,0.4367378146948111,0.5472701874871726,0.642794700399117,0.6374384456796987,0.6684574984451318,0.7220949465035099,0.5192701202909483,0.42141943869920545,0.32719566457700516,0.611775541103271,0.7249469334671551,0.782131691396503,0.7824133544067979,0.813614446657599,0.6527064414249241,0.45378634441236987,0.37080141790289817,0.4920167488617957,0.5032022538497095,0.6010476597631582,0.5955526422134757,0.37080141790289817,0.8466908765486268,0.7162567431443274,0.3073145050089553,0.69318547041651,0.49086712248753767,79.0
4859,,218,3148.0,Tyler Gaffney,Tyler,Gaffney,RB,RB,O,Stanford,pac_12,2014,204.0,13.0,13.0,75.0,CAR,,,,220,71,0.32272727272727275,4.49,36.5,,116.0,6.78,4.18,49,4,264,32,486,33,2500,518,37,2764,4,0.3859210032491182,0.2562227652734124,0.3859210032491182,-0.39131545835273357,-0.5965623896498011,0.7082415184969131,,-0.35604349973423494,-1.3781149608896113,-0.5484070034625632,1.088525885664613,0.47845555601655887,-0.5948840165856139,-0.5181465185285502,-0.02901181616108947,0.5711624504418984,-0.11579691550836461,-0.10752980755289711,0.6281460039245242,-0.25519523671315497,0.6272471921567819,-0.7471759548781939,0.15615151770691765,-0.8507772718636916,-0.8069394388919929,-0.6906350012270709,-0.03558003339387935,-0.7538215170379725,-0.7896449146473224,-0.0007320930917339675,-0.9214078614475693,,,,-0.11381612219549973,-0.6588866038383285,0.760979000955597,0.7128901006005739,0.444933761437135,-0.17487152933198788,-0.814241860625924,-1.459369000319816,-1.7640800719167689,-1.5824661325170497,-0.843009787721783,-0.08115512766066046,0.25983818716322915,0.5576829062388801,0.7409444954948667,0.7170301728484556,0.5042703129448249,0.06349390154292414,-0.4075470504858011,-0.9567528504182338,-1.5674267815804375,-1.425672318402274,-0.3210214866189883,0.3247191891459372,0.4236396660948117,0.6280068202706585,-1.425672318402274,0.012224001579338914,-0.7155535859894258,-0.7471525168794496,0.05337914467626851,-0.8877126392270628,69.0
182,,48,627.0,Andre Ellington,Andre,Ellington,RB,RB,O,Clemson,acc,2013,187.0,15.0,15.0,60.0,ARI,,,,199,69,0.34673366834170855,4.61,34.0,,122.0,,,49,2,505,59,621,33,3436,680,35,3941,4,-1.1079536882367098,-0.8929635947188118,-1.1079536882367098,0.913686472613976,0.4959544807064963,-0.12100414590039947,,0.7020340065348001,,,1.088525885664613,-0.23685246673727517,0.12951827197409477,0.2416130457895393,0.608826768752605,0.5711624504418984,0.7060173125453012,0.6019176259881428,0.4867393639979013,0.655561460427855,0.6272471921567819,0.41199728619162207,-0.40502159764894957,-0.2261088292698551,-0.13457044042018218,-0.09935065237356176,-0.03558003339387935,-0.01446748166608324,-0.11667785879598422,-0.1192926765364224,-0.07582858833609396,0.6435042311029515,0.5951738373663258,0.11376692274297073,0.5083460876848024,-0.610837280474257,0.03894273085316412,0.029143560997776017,0.05719903178619518,0.11870095580087545,0.19678193747786116,0.29485036372839635,0.2764258580671561,0.3512132283095232,0.2749221652962828,0.011217987408817569,-0.04178014903725967,0.022952505583330625,0.23186685171622384,0.24994129634519677,0.2743160687089522,0.3283589631243505,0.35751798386910083,0.4370057115902743,0.3971168175153758,0.279144594622022,0.19334964195048573,0.15898491477814974,0.31522366996415585,0.25478377261305524,0.279144594622022,0.012224001579338914,0.042395956898345195,-0.059789986810207175,-0.07108829753258349,-0.015780954770553673,80.0
