year,player,pos,college,weight,height_inches,forty,vertical,bench,broad,threecone,shuttle
2008,Justin King,CB,Penn State,192,71,4.31,34,14,127,7.14,4.31
2008,Justin McKinney,CB,Kansas State,188,69,4.53,29.5,11,109,NA,NA
2008,Justin Tryon,CB,Arizona State,190,69,4.42,32.5,21,119,7.41,4.28
2008,Kalvin McRae,RB,Ohio,203,69,4.69,25.5,NA,109,NA,NA
2008,Keenan Burton,WR,Kentucky,201,72,4.44,38.5,10,125,6.77,4.2
2008,Keith Rivers,OLB,Southern California,241,74,4.54,NA,24,NA,NA,NA
2008,Kellen Davis,TE,Michigan State,262,78,4.59,28,22,118,7.25,4.38
2008,Kenneth Moore,WR,Wake Forest,195,71,4.47,28,NA,120,7.09,4.3
2008,Kenny Iwebema,DE,Iowa,274,76,4.91,29,26,109,7.62,4.75
2008,Kenny Phillips,S,Miami (FL),212,74,4.48,32.5,19,121,6.97,4.27
2008,Kentwan Balmer,DT,North Carolina,308,76,5.29,29,33,103,7.65,4.82
2008,Kevin O'Connell,QB,San Diego State,225,77,4.61,31,NA,113,7.01,4.38
2008,Kevin Robinson,WR,Utah State,202,71,4.69,27.5,NA,115,7.31,4.77
2008,Kevin Smith,RB,Central Florida,217,73,4.53,32,NA,120,6.74,4.49
2008,Kirk Barton,OT,Ohio State,310,76,5.01,NA,34,NA,NA,NA
2008,Kregg Lumpkin,RB,Georgia,226,71,4.68,28,22,111,NA,NA
2008,Kyle Wright,QB,Miami (FL),218,75,4.85,25.5,NA,105,7.34,4.32
2008,Larry Grant,OLB,Ohio State,235,73,4.76,31.5,20,113,6.77,4.22
2008,Lavelle Hawkins,WR,California,187,71,4.57,NA,14,117,NA,NA
2008,Lawrence Jackson,DE,Southern California,271,76,4.82,31,31,108,7.08,4.4
2008,Leodis McKelvin,CB,Troy,190,70,4.38,33.5,17,121,7.06,4.1
2008,Letroy Guion,DT,Florida State,303,75,5.31,NA,26,NA,NA,NA
2008,Limas Sweed,WR,Texas,215,76,4.48,35,NA,NA,NA,NA
2008,Lionel Dotson,DT,Arizona,296,76,5.38,25,NA,99,7.62,4.75
2008,Lorne Sam,WR,Texas-El Paso,220,74,4.59,33,23,122,7.11,4.35
2008,Louis Holmes,DE,Arizona,263,76,4.84,32.5,NA,121,7.33,NA
2008,Malcolm Kelly,WR,Oklahoma,224,76,4.68,NA,NA,NA,NA,NA
2008,Marcus Dixon,DE,Hampton,292,76,5.2,26,21,111,7.58,4.67
2008,Marcus Griffin,S,Texas,201,70,4.69,31.5,13,119,7.09,4.32
2008,Marcus Harrison,DT,Arkansas,317,75,5.06,NA,26,NA,NA,NA
2008,Marcus Henry,WR,Kansas,207,76,4.55,31.5,NA,126,7.08,4.3
2008,Marcus Howard,OLB,Georgia,237,72,4.45,34.5,27,NA,NA,NA
2008,Marcus Monk,WR,Arkansas,222,76,4.56,34.5,9,119,7.08,4.3
2008,Marcus Smith,WR,New Mexico,221,73,4.51,26.5,20,111,7.1,4.42
2008,Marcus Thomas,RB,Texas-El Paso,213,72,4.59,30,21,116,NA,NA
2008,Marcus Walker,CB,Oklahoma,191,70,4.46,35.5,NA,122,6.8,4.07
2008,Mario Manningham,WR,Michigan,181,72,4.59,32,16,117,7.34,4.27
2008,Mario Urrutia,WR,Louisville,232,77,4.59,30,16,115,7.07,4.44
2008,Mark Bradford,WR,Stanford,211,73,4.69,36.5,19,120,7.12,4.47
2008,Martellus Bennett,TE,Texas A&M,259,78,4.68,34,18,118,7.64,4.53
2008,Martin Rucker,TE,Missouri,251,77,4.75,NA,20,NA,NA,NA
2008,Matt Flynn,QB,LSU,231,74,4.79,28,NA,109,7.21,4.34
2008,Matt Forte,RB,Tulane,217,73,4.44,33,23,118,6.84,4.23
2008,Matt Ryan,QB,Boston College,228,77,4.89,NA,NA,NA,7.4,4.51
2008,Matterral Richardson,CB,Arkansas,194,71,4.64,NA,14,114,7.01,4.36
2008,Maurice Purify,WR,Nebraska,224,75,4.5,28.5,NA,117,6.95,4.29
2008,Michael Grant,CB,Arkansas,186,70,4.37,30.5,14,116,7.08,4.1
2008,Mike Gibson,OG,California,305,75,5.27,27,31,110,7.21,4.64
2008,Mike Hart,RB,Michigan,206,69,4.69,28,23,110,NA,NA
2008,Mike Humpal,OLB,Iowa,244,74,4.82,31,20,119,7.07,4.25
2008,Mike Jenkins,CB,South Florida,197,70,4.38,34,18,117,7.21,4.4
2008,Nehemiah Warrick,S,Michigan State,211,73,4.51,29.5,16,119,6.98,4.09
2008,Nick Hayden,DT,Wisconsin,291,76,5.14,27,34,108,7.55,4.54
2008,Nick Watkins,OLB,Clemson,223,72,4.77,25,17,108,7.97,4.72
2008,Oniel Cousins,OT,Texas-El Paso,308,76,5.11,24.5,23,107,7.9,4.8
2008,Orlando Scandrick,CB,Boise State,192,70,4.32,33.5,NA,125,6.83,NA
2008,Owen Schmitt,FB,West Virginia,247,74,4.73,NA,26,NA,NA,NA
2008,Pat Sims,DT,Auburn,310,74,5.06,27,20,NA,NA,NA
2008,Paul Hubbard,WR,Wisconsin,221,75,4.49,29.5,15,126,NA,NA
2008,Paul Smith,QB,Tulsa,208,73,4.95,26.5,NA,111,7.02,4.29
2008,Peyton Hillis,FB,Arkansas,240,73,4.64,30.5,26,117,7.15,NA
2008,Philip Wheeler,ILB,Georgia Tech,248,74,4.76,31,24,118,7.11,4.29
2008,Phillip Merling,DE,Clemson,276,76,4.73,NA,17,NA,NA,NA
2008,Quentin Groves,OLB,Auburn,259,75,4.53,29.5,30,120,7.31,4.42
2008,Quintin Demps,S,Texas-El Paso,206,72,4.39,31.5,16,110,NA,NA
2008,Rafael Little,RB,Kentucky,194,69,4.52,NA,8,NA,NA,NA
2008,Rashard Mendenhall,RB,Illinois,225,70,4.41,33.5,26,117,NA,4.18
2008,Ray Rice,RB,Rutgers,199,68,4.42,31.5,23,119,6.65,4.2
2008,Red Bryant,DT,Texas A&M,318,76,5,28,20,111,7.75,4.64
2008,Reggie Smith,CB,Oklahoma,199,72,4.61,NA,13,NA,NA,NA
2008,Robert Felton,OG,Arkansas,315,76,5.51,23,22,98,8.08,4.84
2008,Robert James,OLB,Arizona State,219,70,4.7,NA,22,NA,NA,NA
2008,Roy Schuening,OG,Oregon State,306,76,5.29,25,26,NA,NA,NA
2008,Ryan Clady,OT,Boise State,309,78,5.18,NA,24,NA,NA,NA
2008,Ryan Grice-Mullen,WR,Hawaii,187,70,4.53,27.5,17,118,6.91,4.16
2008,Ryan Torain,RB,Arizona State,222,72,4.61,34,21,120,NA,NA
2008,Sam Keller,QB,Nebraska,241,76,4.99,24,NA,107,7.07,4.35
2008,Sedrick Ellis,DT,Southern California,309,72,5.26,26.5,34,105,7.78,4.73
2008,Shawn Crable,OLB,Michigan,245,77,4.61,28,29,111,7.29,4.55
2008,Shawn Murphy,OG,Utah State,320,76,5.38,21.5,29,100,7.74,4.89
2008,Simeon Castille,S,Alabama,195,72,4.63,31.5,NA,119,7.07,4.36
2008,Spencer Larsen,ILB,Arizona,238,74,4.85,28.5,27,113,7.68,4.55
2008,Stanford Keglar,OLB,Purdue,239,74,4.58,34,29,126,6.7,3.98
2008,Steve Allen,ILB,West Texas A&M,236,72,4.87,NA,17,111,NA,NA
2008,Steve Justice,C,Wake Forest,293,75,5.24,21,23,98,7.4,4.58
2008,Steve Octavien,OLB,Nebraska,238,72,4.67,29.5,26,118,NA,NA
2008,Steve Slaton,RB,West Virginia,197,69,4.45,33.5,19,118,NA,NA
2008,T.C. Ostrander,QB,Stanford,227,74,4.92,NA,NA,NA,NA,NA
2008,Taj Smith,WR,Syracuse,187,72,4.59,35,NA,119,7.15,4.5
2008,Tashard Choice,RB,Georgia Tech,215,70,4.48,34,20,119,6.88,NA
2008,Tavares Gooden,ILB,Miami (FL),234,73,4.62,35,22,118,NA,NA
2008,Terrell Thomas,CB,Southern California,202,72,4.45,30.5,14,123,7.18,NA
2008,Terrence Wheatley,CB,Colorado,187,70,4.37,36.5,17,128,6.74,4.17
2008,Thomas Brown,RB,Georgia,204,68,4.51,36,25,128,7.17,NA
2008,Thomas DeCoud,S,California,207,73,4.5,35.5,NA,122,6.85,4.27
2008,Thomas Williams,ILB,Southern California,238,73,4.86,29.5,26,113,NA,NA
2008,Tim Bugg,LS,Indiana,257,72,5.12,NA,17,NA,NA,NA
2008,Titus Brown,OLB,Mississippi State,246,74,4.82,NA,18,NA,NA,NA
2008,Todd Blythe,WR,Iowa State,214,77,4.65,31.5,NA,118,6.92,4.23
2008,Tom Santi,TE,Virginia,250,75,4.8,36,14,121,7.08,4.27
2008,Tom Zbikowski,S,Notre Dame,211,71,4.44,NA,24,NA,NA,NA
2008,Tommy Blake,DE,TCU,281,75,4.78,NA,NA,NA,NA,NA
2008,Tracy Porter,CB,Indiana,188,71,4.37,34,18,123,7.2,4.07
2008,Trae Williams,CB,South Florida,193,69,4.51,29.5,NA,110,NA,NA
2008,Travis Brown,WR,New Mexico,202,74,4.49,30,13,120,7.18,4.38
2008,Trevor Laws,DT,Notre Dame,304,73,5.09,30.5,35,103,7.37,4.49
2008,Tyler Polumbus,OT,Colorado,312,79,5.3,26,24,112,7.71,4.86
2008,Tyler Schmitt,LS,San Diego State,231,74,4.93,29,21,118,7.03,4.33
2008,Tyrell Johnson,S,Arkansas State,207,72,4.41,32,27,127,NA,NA
2008,Tyvon Branch,CB,Connecticut,204,71,4.31,34,19,120,NA,4.4
2008,Vernon Gholston,DE,Ohio State,266,75,4.65,35.5,37,125,7.12,4.4
2008,Vince Hall,ILB,Virginia Tech,232,71,4.89,NA,NA,NA,NA,NA
2008,Wallace Gilberry,DE,Alabama,268,74,4.98,NA,19,NA,NA,NA
2008,Wesley Woodyard,OLB,Kentucky,227,72,4.51,30,NA,118,7.15,4.25
2008,Will Franklin,WR,Missouri,214,72,4.37,34.5,NA,NA,NA,NA
2008,William Robinson,OT,Texas A&M,297,77,5.23,19.5,22,NA,NA,NA
2008,Wilrey Fontenot,CB,Arizona,171,69,4.4,34,18,128,7.29,4.26
2008,Xavier Adibi,OLB,Virginia Tech,232,74,4.69,30,NA,110,NA,4.47
2008,Yvenson Bernard,RB,Oregon State,204,68,4.81,29.5,NA,112,7.22,4.73
2008,Zack Bowman,CB,Nebraska,197,72,4.39,30.5,18,122,7.1,4.21
2007,A.J. Davis,CB,North Carolina State,193,70,4.56,NA,16,NA,NA,NA
2007,Aaron King,LS,Texas-El Paso,239,73,4.78,NA,NA,NA,NA,NA
2007,Aaron Ross,CB,Texas,193,72,4.44,34,17,118,6.67,4.15
2007,Aaron Rouse,S,Virginia Tech,223,76,4.58,35,16,NA,NA,NA
2007,Abraham Wright,DE,Colorado,242,74,4.9,31,24,111,7.2,4.46
2007,Adam Carriker,DE,Nebraska,296,78,4.9,33.5,33,110,7.06,4.18
2007,Adrian Peterson,RB,Oklahoma,217,73,4.4,38.5,NA,127,7.09,4.4
2007,Ahmad Bradshaw,RB,Marshall,198,69,4.55,34,NA,112,6.7,4.09
2007,Alan Branch,DT,Michigan,324,78,5.07,27.5,33,107,NA,NA
2007,Amobi Okoye,DT,Louisville,302,74,5.07,30,29,111,7.46,NA
2007,Anthony Arline,CB,Baylor,199,74,4.43,34.5,12,124,7.02,4.46
2007,Anthony Gonzalez,WR,Ohio State,193,72,4.44,38,NA,123,6.54,4.08
2007,Anthony Pudewell,TE,Nevada,250,76,5.07,25.5,15,101,7.31,4.41
2007,Anthony Spencer,DE,Purdue,261,75,4.7,32.5,30,112,7.14,4.43
2007,Anthony Waters,ILB,Clemson,245,75,4.59,NA,25,NA,NA,NA
2007,Antonio Johnson,DT,Mississippi State,310,75,5.15,29,28,108,7.47,4.49
2007,Antonio Pittman,RB,Ohio State,207,71,4.4,35.5,16,123,6.84,4.16
2007,Antwan Applewhite,DE,San Diego State,250,75,4.73,35,25,115,7.5,4.36
2007,Antwan Barnes,OLB,Florida International,240,73,4.43,35,31,122,7.29,4.32
2007,Arron Sears,OG,Tennessee,319,75,5.09,NA,21,NA,NA,NA
2007,Aundrae Allison,WR,East Carolina,198,72,4.39,37,NA,127,NA,NA
2007,Baraka Atkins,DE,Miami (FL),271,76,4.69,33,22,111,NA,NA
2007,Ben Grubbs,OG,Auburn,311,75,5.18,26.5,29,103,7.99,4.72
2007,Ben Patrick,TE,Delaware,252,75,4.74,34.5,NA,111,7.21,4.31
2007,Blair Phillips,ILB,Oregon,243,73,4.84,30.5,23,106,7.01,4.48
2007,Bo Smith,CB,Weber State,193,70,4.44,33.5,14,NA,NA,NA
2007,Brady Quinn,QB,Notre Dame,232,76,4.73,NA,24,NA,NA,NA
2007,Brandon Harrison,S,Stanford,227,74,4.58,NA,23,NA,NA,NA
2007,Brandon Jackson,RB,Nebraska,210,70,4.54,37,21,122,7,4.14
2007,Brandon McDonald,CB,Memphis,181,71,4.58,33,17,118,7.44,4.76
2007,Brandon Mebane,DT,California,309,73,5.15,24,24,106,7.94,4.65
2007,Brandon Meriweather,S,Miami (FL),195,71,4.47,35,11,111,7.06,4.33
2007,Brandon Sharp,S,Louisville,194,70,4.58,37.5,18,NA,NA,NA
2007,Brandon Siler,ILB,Florida,241,74,4.62,30.5,NA,109,7.34,NA
2007,Bret Smith,WR,Tennessee,173,74,4.55,NA,NA,NA,NA,NA
2007,Brian Leonard,RB,Rutgers,226,73,4.52,34.5,28,122,6.88,4.22
2007,Brian Robison,DE,Texas,259,75,4.67,40.5,27,121,6.89,4.26
2007,Buster Davis,WR,Georgia Tech,207,73,4.41,NA,NA,NA,NA,NA
2007,Buster Davis,ILB,Florida State,239,69,4.64,31,24,104,7.28,4.37
2007,C.J. Ah You,DE,Oklahoma,274,76,4.7,36.5,26,108,7.06,4.4
2007,C.J. Gaddis,S,Clemson,203,71,4.45,36.5,20,121,7.28,4.3
2007,C.J. Wilson,CB,Baylor,195,73,4.62,37.5,NA,127,6.81,4.2
2007,Calvin Johnson,WR,Georgia Tech,239,77,4.35,NA,NA,NA,NA,NA
2007,Cameron Stephenson,OG,Rutgers,306,75,5.4,28.5,34,101,7.72,4.81
2007,Chad Upshaw,TE,Buffalo,252,76,4.9,33.5,16,108,7.23,4.58
2007,Chandler Williams,WR,Florida International,184,71,4.42,32.5,NA,123,6.99,4.29
2007,Chansi Stuckey,WR,Clemson,197,71,4.56,35,NA,120,6.91,4.14
2007,Charles Johnson,DE,Georgia,270,74,4.84,34,33,118,7.5,NA
2007,Chase Pittman,DE,LSU,270,77,5.03,NA,NA,NA,NA,NA
2007,Chaz Williams,CB,Louisiana-Monroe,196,71,4.68,32.5,13,108,NA,NA
2007,Chinedum Ndukwe,S,Notre Dame,206,74,4.49,37.5,15,NA,NA,NA
2007,Chris Davis,WR,Florida State,181,70,4.5,35.5,NA,115,6.66,4.14
2007,Chris Denman,OT,Fresno State,315,78,5.62,27.5,21,97,8.1,4.92
2007,Chris Henry,RB,Arizona,230,71,4.4,36,26,127,6.96,4.14
2007,Chris Houston,CB,Arkansas,185,70,4.32,36,27,122,6.94,4.12
2007,Chris Leak,QB,Florida,209,72,4.74,32.5,NA,113,7.03,4.41
2007,Clark Harris,TE,Rutgers,261,77,4.8,32,21,112,NA,4.4
2007,Clifton Ryan,DT,Michigan State,310,75,5.12,26.5,25,102,7.49,4.69
2007,Corey Hilliard,OT,Oklahoma State,308,77,5.29,27,28,106,7.45,4.65
2007,Cory Anderson,FB,Tennessee,247,74,4.7,37,19,115,7.37,4.35
2007,Courtney Taylor,WR,Auburn,204,74,4.5,36,NA,122,7.22,4.28
2007,D'Juan Woods,WR,Oklahoma State,208,72,4.58,36.5,NA,120,6.89,4.34
2007,Dallas Baker,WR,Florida,208,75,4.53,36,NA,129,6.69,4.19
2007,Dallas Sartz,OLB,Southern California,235,77,4.71,33.5,20,111,6.85,4.13
2007,Dan Bazuin,DE,Central Michigan,266,75,4.77,30,25,109,7.09,4.75
2007,Dan Santucci,OG,Notre Dame,301,75,5.13,29,23,102,7.47,4.74
2007,Daniel Coats,TE,BYU,257,75,4.94,30,34,111,7.07,4.43
2007,Dante Rosario,TE,Oregon,244,75,4.78,36,20,115,6.96,4.47
2007,Darius Walker,RB,Notre Dame,206,70,4.55,40.5,19,123,7.18,4.39
2007,Darrelle Revis,CB,Pittsburgh,204,71,4.38,NA,16,NA,NA,NA
2007,Dashon Goldson,S,Washington,205,74,4.6,34.5,12,115,7.37,4.46
2007,David Clowney,WR,Virginia Tech,188,72,4.36,32.5,NA,123,7,4.15
2007,David Harris,ILB,Michigan,243,74,4.59,33,23,107,7.25,4.29
2007,David Irons,CB,Auburn,190,70,4.44,29.5,11,111,7.18,4.3
2007,David Patterson,DT,Ohio State,285,74,5.1,32.5,21,118,7.47,4.43
2007,DeAndre Jackson,CB,Iowa State,193,71,4.48,NA,14,NA,NA,NA
2007,Deon Anderson,FB,Connecticut,243,71,4.73,33,23,114,7.27,4.43
2007,Derek Landri,DT,Notre Dame,288,74,4.96,NA,24,NA,NA,NA
2007,Derek Schouman,FB,Boise State,247,74,4.74,37.5,27,122,7,4.27
2007,DeShawn Wynn,RB,Florida,232,70,4.47,31.5,NA,115,NA,NA
2007,Desmond Bishop,ILB,California,239,74,4.78,NA,33,NA,NA,NA
2007,Doug Datish,C,Ohio State,302,76,5.13,26,31,102,7.51,4.65
2007,Drew Stanton,QB,Michigan State,226,75,4.75,30.5,NA,108,6.77,4.41
2007,Drisan James,WR,Boise State,193,72,4.52,39,14,126,7.09,4.39
2007,Duane Coleman,CB,Clemson,199,69,4.57,35.5,18,120,7.18,4.51
2007,Dwayne Bowe,WR,LSU,221,74,4.51,33,NA,125,6.81,4.35
2007,Dwayne Jarrett,WR,Southern California,219,76,4.62,NA,NA,NA,NA,NA
2007,Dwayne Wright,RB,Fresno State,228,71,4.66,34,14,115,7.23,4.43
2007,Earl Everett,OLB,Florida,238,74,4.73,32,19,113,NA,NA
2007,Eric Frampton,S,Washington State,204,71,4.61,34.5,10,122,6.84,4.17
2007,Eric Weddle,S,Utah,203,71,4.48,33.5,11,113,6.78,4.12
2007,Eric Wright,CB,UNLV,192,71,4.36,36.5,16,123,6.93,4.23
2007,Fred Bennett,CB,South Carolina,196,73,4.46,38.5,17,125,6.67,4.3
2007,Gabe Hall,OT,Texas Tech,313,76,4.91,29,22,104,7.59,4.68
2007,Gaines Adams,DE,Clemson,258,77,4.64,35,NA,119,7.17,4.36
2007,Garrett Wolfe,RB,Northern Illinois,186,67,4.39,35.5,22,116,6.69,4.08
2007,Gary Russell,RB,Minnesota,229,70,4.77,31.5,9,113,NA,4.54
2007,Gerald Alexander,S,Boise State,210,72,4.51,41,15,124,7.24,4.21
2007,Greg Olsen,TE,Miami (FL),254,78,4.51,35.5,23,114,7.04,4.48
2007,H.B. Blades,ILB,Pittsburgh,236,71,4.69,NA,22,NA,NA,NA
2007,Herb Taylor,OT,TCU,296,76,5.19,27,26,100,7.78,4.64
2007,Ikaika Alama-Francis,DE,Hawaii,280,77,4.85,NA,NA,NA,NA,NA
2007,Isaiah Stanback,QB,Washington,216,74,4.6,NA,22,NA,NA,NA
2007,J.D. Nelson,S,Oregon,207,71,4.83,32.5,NA,111,7.29,4.53
2007,Jacoby Jones,WR,Lane (TN),210,75,4.5,34,NA,129,7.03,4.31
2007,Jamaal Anderson,DE,Arkansas,288,77,4.75,NA,NA,NA,NA,NA
2007,JaMarcus Russell,QB,LSU,265,77,4.83,NA,NA,NA,NA,NA
2007,James Jones,WR,San Jose State,207,73,4.54,34,22,119,7.06,4.2
2007,James Marten,OT,Boston College,309,79,5.08,30.5,NA,100,7.68,4.54
2007,James Pinkney,QB,East Carolina,208,74,4.79,34,NA,112,7.35,4.49
2007,Jared Retkofsky,LS,TCU,265,77,4.91,NA,NA,NA,NA,NA
2007,Jared Zabransky,QB,Boise State,219,74,4.56,35.5,NA,111,6.78,4.08
2007,Jarrett Hicks,WR,Texas Tech,210,75,4.67,34.5,NA,120,NA,NA
2007,Jarvis Moss,DE,Florida,250,78,4.7,30.5,16,120,NA,NA
2007,Jason Hill,WR,Washington State,204,72,4.32,37,NA,123,7.02,4.22
2007,Jason Snelling,FB,Virginia,230,71,4.79,30,NA,111,7.06,4.37
2007,Jay Alford,DT,Penn State,304,75,5.17,25.5,NA,103,7.81,4.83
2007,Jay Moore,DE,Nebraska,274,77,4.92,34,26,118,7.19,4.35
2007,Jay Richardson,DE,Ohio State,279,78,5,33,20,112,7.5,4.54
2007,Jayson Swain,WR,Tennessee,212,72,4.63,33,NA,NA,NA,NA
2007,Jeff Rowe,QB,Nevada,226,77,4.91,29.5,NA,114,7.16,4.42
2007,Jemalle Cornelius,WR,Florida,184,71,4.57,34.5,NA,123,6.99,4.3
2007,Jerard Rabb,WR,Boise State,201,74,4.58,36.5,NA,125,6.99,4.19
2007,Jeremy Clark,DT,Alabama,309,74,5.02,29,29,104,7.78,4.82
2007,Jessie Daniels,S,LSU,216,71,4.54,NA,25,NA,NA,NA
2007,Joe Cohen,DT,Florida,313,74,5.1,26,34,NA,NA,NA
2007,Joe Newton,TE,Oregon State,257,79,4.89,31,20,109,7.35,4.57
2007,Joe Staley,OT,Central Michigan,306,78,4.79,NA,27,NA,NA,NA
2007,Joe Thomas,OT,Wisconsin,311,79,4.92,33,28,110,7.95,4.88
2007,Joel Filani,WR,Texas Tech,211,74,4.57,32.5,17,117,NA,NA
2007,John Beck,QB,BYU,215,74,4.75,29.5,NA,111,6.81,4.17
2007,John Stocco,QB,Wisconsin,207,74,5.08,27,NA,104,7.29,4.6
2007,John Wendling,S,Wyoming,222,73,4.48,38.5,22,129,6.96,4.16
2007,Jon Abbate,ILB,Wake Forest,231,70,5,38.5,26,115,7.12,4.33
2007,Jon Beason,OLB,Miami (FL),237,72,4.72,NA,19,111,NA,NA
2007,Jon Cornish,RB,Kansas,206,71,4.62,34,NA,118,7.09,NA
2007,Jonathan Holland,WR,Michigan State,191,72,4.45,35.5,15,120,7.12,4.4
2007,Jonathan Wade,CB,Tennessee,195,70,4.36,40.5,NA,126,7.07,4.4
2007,Jonny Harline,TE,BYU,248,76,4.84,28.5,15,106,7.05,4.68
2007,Jordan Kent,WR,Oregon,217,76,4.49,NA,NA,NA,NA,NA
2007,Jordan Palmer,QB,Texas-El Paso,231,78,4.98,30.5,NA,104,7.32,4.58
2007,Josh Beekman,OG,Boston College,313,74,5.36,25.5,24,93,8.24,4.81
2007,Josh Gattis,S,Wake Forest,206,73,4.51,34.5,22,121,6.72,4.27
2007,Josh Swogger,QB,Montana,237,76,5.12,28.5,NA,107,7.25,4.76
2007,Josh Wilson,CB,Maryland,189,69,4.39,36.5,20,120,7.07,4.43
2007,Julius Wilson,OT,Alabama-Birmingham,327,76,5.43,27,NA,103,8.33,5
2007,Justin Harrell,DT,Tennessee,300,76,5.04,30.5,24,108,7.63,4.79
2007,Justin Hickman,OLB,UCLA,254,73,4.75,29.5,23,115,7.06,4.43
2007,Justin Warren,ILB,Texas A&M,245,75,4.85,29.5,16,115,NA,NA
2007,Juwan Simpson,OLB,Alabama,225,74,4.55,34.5,15,123,7.22,4.42
2007,KaMichael Hall,OLB,Georgia Tech,228,72,4.77,33,NA,111,7.5,4.62
2007,Kareem Brown,DT,Miami (FL),290,76,5.38,26.5,NA,96,NA,NA
2007,Keith Jackson,DT,Arkansas,305,72,5.05,30,33,NA,7.65,4.56
2007,Kelvin Smith,ILB,Syracuse,240,74,4.8,32,26,110,7.19,4.42
2007,Kenneth Darby,RB,Alabama,211,70,4.75,30,19,108,7.25,4.53
2007,Kenny Irons,RB,Auburn,203,71,4.45,38,NA,123,7,4.17
2007,Kenny Scott,CB,Georgia Tech,179,73,4.39,40,10,127,NA,NA
2007,Kevin Kolb,QB,Houston,218,75,4.85,32.5,NA,112,6.94,4.44
2007,Kevin Payne,S,Louisiana-Monroe,220,72,4.6,35,20,106,7,4.3
2007,Kolby Smith,RB,Louisville,220,71,4.5,38,18,114,7.22,4.34
2007,LaMarr Woodley,DE,Michigan,266,73,4.74,NA,NA,NA,NA,NA
2007,LaRon Landry,S,LSU,213,72,4.35,37.5,NA,123,NA,NA
2007,Larry Birdine,DE,Oklahoma,261,76,5.02,32,21,107,7.47,4.76
2007,Larry Brown,DT,Oklahoma State,297,75,5.2,27,22,108,7.67,4.81
2007,Lawrence Timmons,OLB,Florida State,234,73,4.66,35,25,123,6.89,4.32
2007,Legedu Naanee,WR,Boise State,225,74,4.41,40,19,119,NA,NA
2007,Leon Hall,CB,Michigan,193,71,4.39,37.5,15,125,6.5,4.07
2007,Leonard Peters,S,Hawaii,210,73,4.8,32.5,21,110,7.49,NA
2007,LeRon McClain,FB,Michigan State,256,72,4.75,29.5,14,113,7.14,4.47
2007,Leroy Harris,C,North Carolina State,302,74,5.35,24.5,29,96,8,4.8
2007,Levi Brown,OT,Penn State,323,77,5.4,25.5,31,97,7.87,4.89
2007,Lorenzo Booker,RB,Florida State,191,70,4.46,35.5,26,121,NA,NA
2007,Luke Getsy,QB,Akron,222,74,4.96,32.5,NA,106,6.95,4.46
2007,Manny Ramirez,OG,Baylor,326,75,5.24,NA,40,NA,NA,NA
2007,Mansfield Wrotto,OG,Georgia Tech,317,75,5.4,NA,27,92,8.34,4.92
2007,Marcus McCauley,CB,Fresno State,203,73,4.39,36,17,129,6.61,4.17
2007,Marcus Paschal,S,Iowa,201,72,4.59,33,15,NA,7.31,4.72
2007,Marcus Thomas,DT,Florida,314,75,5.23,NA,27,NA,NA,NA
2007,Marshal Yanda,OT,Florida State,307,76,5.15,NA,NA,NA,NA,NA
2007,Marshawn Lynch,RB,California,215,71,4.46,35.5,20,125,7.05,4.55
2007,Martrez Milner,TE,Georgia,252,76,4.79,34,19,117,7.35,4.49
2007,Marvin Mitchell,ILB,Tennessee,249,75,4.87,32,22,108,7.29,4.25
2007,Marvin White,S,TCU,199,73,4.54,33.5,17,NA,NA,NA
2007,Matt Clark,K,Auburn,181,72,NA,NA,NA,NA,NA,NA
2007,Matt Gutierrez,QB,Idaho State,232,76,5,29.5,NA,108,6.99,4.28
2007,Matt Spaeth,TE,Minnesota,270,79,4.83,NA,NA,NA,NA,NA
2007,Matt Trannon,WR,Michigan State,216,78,4.57,36.5,13,118,7.09,4.34
2007,Michael Bush,RB,Louisville,243,73,4.62,NA,NA,NA,NA,NA
2007,Michael Coe,CB,Alabama State,190,73,4.53,35,17,122,6.78,4.31
2007,Michael Griffin,S,Texas,202,72,4.45,36,16,120,6.6,4.1
2007,Michael Johnson,S,Arizona,205,75,4.62,33,15,114,7.04,4.32
2007,Michael Okwo,ILB,Stanford,232,71,4.7,35.5,20,121,7.12,4.43
2007,Mike Jones,OG,Iowa,309,77,5.46,25.5,28,98,7.8,4.88
2007,Mike Mason,WR,Tennessee State,190,72,4.4,39.5,NA,129,6.94,4.08
2007,Mike Otto,OT,Purdue,308,77,5.2,26.5,20,105,7.62,4.67
2007,Mike Sims-Walker,WR,Missouri,209,74,4.35,36.5,18,121,6.92,4.39
2007,Mkristo Bruce,DE,Washington State,268,78,5,29,21,106,7.38,4.8
2007,Nate Harris,OLB,Louisville,230,72,4.6,32,26,107,7.19,4.52
2007,Nate Ilaoa,RB,Hawaii,245,69,4.77,30,25,103,7.1,4.42
2007,Nick Leeson,LS,Virginia Tech,255,73,5.08,NA,NA,NA,NA,NA
2007,Noland Burchette,DE,Virginia Tech,259,74,4.73,NA,15,NA,NA,NA
2007,Patrick Willis,ILB,Mississippi,242,73,4.51,39,22,119,7.23,4.46
2007,Paul Posluszny,OLB,Penn State,238,74,4.7,37,22,116,6.94,4.2
2007,Paul Soliai,DT,Utah,344,76,5.1,29.5,NA,103,7.66,4.69
2007,Paul Thompson,WR,Oklahoma,216,76,4.62,33.5,NA,127,6.81,4.11
